,id_review,date,product_id,user_rating,date_other_format,user_id,title,review
2820,2894,20101223,B003UKM90Q,5,"December 23, 2010",AQYEEGNRXM0P1,Good,More fun to use than a manual toothbrush. Gave it my son to use and he seemed to actually use it for more than two seconds. Will be purchasing another one for my other kid and myself.
1409,1441,20090614,B001CSZTFK,5,"June 14, 2009",A20TZQWOZ6QHXA,Great Buy,This is a great price. I got my order in about two or three days. I got Free shipping for my order.  I only order one package.
1080,1105,20080918,B000AUIFCA,5,"September 18, 2008",A25JWC1ULGLFLS,Great value,Great value for a fraction of the price of other electric toothbrushes and their replacement brushes.
617,632,20111105,B0002KHU3I,4,"November 5, 2011",A2AGSSLC9KX8HC,"Great replacement head, price fluctuates...","Honestly these heads are great.  We love our electric toothbrushes.  I\'ve had no problems using these the past months, I even subscribed to receive these around the time that we would need to change our brush heads.  My mouth is very small and I do not think the heads are too big to fit in my mouth at all.My only complaint is the price fluctuating.  I originally subscribed to this product at a price around 8 dollars for three.  Since then the price has risen to almost 17 dollars for the three heads.  And while I love my electric toothbrush, this price is simply not worth it."
749,766,20090913,B0002M5JO8,4,"September 13, 2009",A2WV1L36RXO6PJ,Oral B tooth brush replacement,I can not buy this product in the store anymore and was glad to fine it on line.  It came promptly after I ordered it.
286,293,20111016,B00006ANDQ,5,"October 16, 2011",A2F2MPZN9GOVSJ,Good Quality,I received this product as it was described.  I like the quality of these brush heads better than the one that came with my tooth brush.
2571,2630,20110122,B003EN42OK,4,"January 22, 2011",AUX3XY785Q5N9,Oral B compatible replacement heads,"Brushes are a little soft, and head does not fit tightly onto the power handle. The reason I give it 4 stars, is strictly the price. Retail on genuine brushes are between 5 and 8 dollars each, which is ridiculous, whereas these are just over a dollar each. I can put up with a little less quality, for a huge savings."
3038,3124,20111002,B003XE3278,5,"October 2, 2011",A2NV0CXZGLXCY7,Excellent buy on toothbrushes,Great price and quanity of Oral B toothbrushes.  A long time favorite and highly recommended by most dentists.  Cost saving deal in these times of escalating prices.
2554,2613,20120118,B003EN42OK,2,"January 18, 2012",A2NO3S4MA2CJ05,Short life brush head,"This compatible product look good, the first month have no problem. After one month the bristles part will be loosing, near two months the bristles part will totally come out.I uploaded a picture. AS Oral-B recommendation to change the toothbrush every three months, it can run two months, still a good deal. If you need a better quality product, this is not a good choice."
644,659,20110404,B0002KHU3I,5,"April 4, 2011",A28SFUTMAY26ME,AMAZON CLEAN,"THE COST WAS HALF THE PRICE OF MANY STORES I HAVE LOOKED TO PURCHASE REPLACEMENT BRUSH, GOES TO SHOW YOU HOW MUCH THEY MARK UP PRODUCTS."
1155,1182,20060826,B000AUIFCA,4,"August 26, 2006",A2HDGVZJ7YR4KU,Work as expected,Pro: The boothbrushs work great with my RIUMPH Pro Care 9000.Con: Expensive.
77,78,20080406,B00006ANDK,5,"April 6, 2008",A1YVV4HLOLXSKO,Power toothbrush,Fine product.  Just what we expected.  Works great.  Much less expensive than the similar power brush that we had before.
2740,2812,20110617,B003UKKHB4,5,"June 17, 2011",A2U80KWGMX3378,Oral-B 3000 Professinal Care Toothbrush,"I replaced the Oral-B toothbrush that I purchased close to 10 years ago with the Oral-B 3000.  I have been pleased with the results as the technology has improved compared to my older model but considering how long the first one last, I was not concerned about making the investment.  I like the sensor that is on the handle that let\'s you know if you are brushing too hard."
2145,2195,20110307,B002HWS9GG,5,"March 7, 2011",A3FZ76K2HHUXJF,exceeds expectations,"It seems that Oral B has perfected the electric toothbrush. The 5000 is easy to use and I am very please with the functionality of the product and the results. I have been using the floss action brush head, as recommended by my dentist to fight the early onset of gum disease, and there is a noticeable difference in the amount of plaque buildup around the gumline...as in there isn\'t any! I started using this right after my last cleaning, so I am excited for my next cleaning to see how much progress I have made."
885,903,20120225,B000AUIFCA,5,"February 25, 2012",A451ODHWKX14G,small brush heads better for gums health,"My dentist warned me that if I keep brushing my teeth too hard, my gums will continue to bleed and I will experience many problems in the long term. I like it because I can reach into back areas with the small brush, not much tooth paste needs to be used and my teeth feel very clean and shiny afterwards! Brushing my teeth is no longer a chore."
2562,2621,20110920,B003EN42OK,4,"September 20, 2011",AOG39FC8S09QX,Good deal for price,Toothbrush head can feel a bit loose on the handle.  Works nicely and I have not had any problems with them falling apart or breaking. Good deal for price since 1 Oral B head in store costs about $10.
2148,2198,20120331,B002HWS9GG,5,"March 31, 2012",A2XXHWJTWB33WQ,Really nice brush!,"My dentist recommended I get this, and she was right! This thing does a great job! Pausing partway though the cycle to add toothpaste is a must, as it foams the paste into nothing very rapidly. My teeth feel much cleaner than they do with regular brushing, and it keeps me from brushing too hard.Expensive, and I missed out on the $20 rebate, but it\'s worth it to have a healthy mouth."
2746,2819,20110405,B003UKKHB4,5,"April 5, 2011",A2OE1XFCUR2RAA,Great Toothbrush!!,"This Oral-B electric toothbrush is the best toothbrush I\'ve owned. Works many times better than a manual brush. Teeth are whiter after just a couple of weeks using this product. I just ordered the Pro-White heads for my toothbrush which I\'ll be reviewing in the near future. Great product, Fast shipping, Would definitely reccomend to friends and family!!"
788,805,20111226,B0002M5JO8,5,"December 26, 2011",A2H0360QYMPZ6T,Thank Goodness,We looked in all the local stores for this product and no one had it.  They were even out of stock on the Oral B site.  You can always find what you are looking for at Amazon.
399,407,20100507,B0000C4KJ4,5,"May 7, 2010",A122VVZAI2RQGX,"Oral B 060639 Crossaction 60 (6 Manual Toothbrushes), Soft #53 (mixed colors)",Excellent toothbrushes. Exactly the type I use. Product shipped timely. Will repeat business in the future.
2537,2596,20110813,B003CP12Q6,5,"August 13, 2011",A3BITTZBO4N71P,Soft and very comfortable,"This is the only toothbrush i use and it fits me perfectly, does not hurt, does not irritate the gums... just massages them and removes alot of plaque!..Highly recommended to people with sensitive teeth and gums."
1260,1289,20090401,B000LSUW6S,5,"April 1, 2009",AJC042LTMV2XC,Thanks,"Had a hard time finding replacements for my electric toothbrush so I turned to the internet, found exactly what I needed and it was cheaper than what I paid for at the store, thanks"
809,826,20111030,B0002M5JO8,5,"October 30, 2011",A1EZENEOQ0N01A,Great results at the dentist,"My hygienist always comments on how good my teeth and gums look. She can always tell which of her patients use a sonic toothbrush vs a manual toothbrush. Definitely recommend.Do be cautious when buying replacement heads. Make sure the replacement head matches the original. There are lots of varieties, and easy to confuse."
170,173,20081028,B00006ANDK,5,"October 28, 2008",A1AP8RK48GM6TD,Oral B Extra Soft Brush Heads,I am very happy with this product and the service and timeliness in receiving it.  This is the only site where I have been able to find this product as it is not available in the stores in my area.
2388,2444,20100919,B002HWS9GG,5,"September 19, 2010",A2PJKI4M6OVCFG,GREAT PRODUCT!!,"I have no complaints about this product. Every time I brush my teeth with this tooth brush my teeth feel extra clean. My teeth also have whitened a lot since using this product. I think I will forever use this power tooth brush, its amazing!! My dentist even noticed my teeth have gotten whiter and I actually had no cavities for the first time in three years. I usually get one but this time my teeth are actually great."
2189,2239,20110127,B002HWS9GG,5,"January 27, 2011",AVPU8ZZO6I8TA,Love love love!,"I decided to step further into the 21st century by purchasing an electric toothbrush.  I had one in a drawer that cost under $20 that I never used because it was heavy and loud so I always thought I would stick to a manual toothbrush, much to the consternation of my dentist.  After reading a few reviews and talking to my hygenist I decided on the Oral-B 5000 and love it!  At first it seemed like way too much technology for something so basic, but after the short read through the manual and letting it charge I was ready to go and it only took a few uses to get the hang of.  The manual was very easy to read and understand and didn\'t really take that long to review.  Another reason that I decided on the Oral-B was because of the smaller head of the brush.  A friend of mine with another brand toothbrush said that she wishes that she had thought of that when she purchased hers.  It really is a great toothbrush and I do really feel that it deep cleans.  My only complaint about the toothbrush is that it is sort of loud, but on the sensitive setting it isn\'t too bad.  But if you need help waking up in the morning...maybe the noise will help!  Overall I really do love it and see it as a good investment into my oral hygiene."
1912,1957,20100607,B002HWS9FW,2,"June 7, 2010",AUNN3E6VGZNM3,Design issue with battery sealing. Avoid.,"I bought several of these. They all died at some point, probably because water got inside the toothbrush through the battery compartment. Even with new AA batteries, they wouldn\'t function. I had to bite the bullet and buy one with the wall charger, which unfortunately only runs on 110V and is thus not suitable for travel, unlike this AA-operated model."
2985,3066,20101003,B003UKR67M,5,"October 3, 2010",A1R8TTMXVXEI6H,Great toothbrush for the price!,"Wow-a decent rechargeable toothbrush for this price is pretty amazing, I think.  When there are brushes out there on the market from $50-$180, this is bang for the buck.  It\'s lightweight, can be stored on the charger (the brush can\'t be overcharged), the charge lasts for awhile (I\'d say about a week) and there is a timer on it too.  That feature is really important since I def. don\'t brush the full couple of minutes without it.  It came with an extra brush head too, a nice bonus.  I have a Sonicare, which I like a lot and think is a more powerful cleaner but it\'s more expensive. I think this brush is great for everyday use, but I will esp. be using it for travel since it\'s lightweight and smaller than my bulky Sonicare."
708,725,20100821,B0002M5JO8,5,"August 21, 2010",A14JQLXP4L7EOD,good buy,"This is a price that can\'t be beat.  Even in the large stores like BJ\'s or Sam\'s club.They can\'t match this price.  I used to use each one longer than recommendedbecause they were so expensive. Now, I can change the head every month."
2430,2486,20100416,B002HWS9GG,4,"April 16, 2010",A2SXWFW5GGEPXV,excellent brush,"Excellent brush, but the remote monitor is excessive: you don\'t really need it and it does not add much. And the charger could have US and European plugs."
897,915,20110502,B000AUIFCA,1,"May 2, 2011",A23XEW46ZZUIKS,FAKE!!,"Although price is clearly cheaper than other places, your brush will break after 3 uses. Either the brush head will fall or your brush will fall apart. DO NOT BUY THIS!"
1884,1929,20110616,B002HWS9FW,1,"June 16, 2011",A2WUA3FNO6NX7,"Garbage!  Worth 0 stars, but Amazon doesn\'t allow for that rating.","I had never used an electric toothbrush before (age 77 -- habits die hard).  When a dental tech recommended one, I purchased this -- the cheapest available.  Bad move!  Opening the product so as to insert two batteries was the nearest thing to impossible.  Had this been sitting in a warehouse somewhere?  The rubberized materials did not respond to pressure.  The plastic end was immobile.  Pliers didn\'t help.  I thought of using my teeth as gripper, but doubted that would be good for my dental health.  I finally pried the end off with the back of a fine-bladed knife.  The interior was not marked with the customary + or - signs for the battery placement.  It appeared that the wire springs were at one end, so I inserted batteries side-by-side pointed together.  Again, Bad move!  After replacing the end piece with difficulty, of course the appliance would not turn on.  Then I found a one sentence instruction of how to place the batteries -- on a corner of cardboard inner packaging.  Well done, Oral-B -- you hid that quite successfully!  Of course, this time removing the end piece proved impossible.  I thought of returning this piece of junk, but Amazon accepts returns unopened only & in original packaging.  The cost of sending would nearly equal any refund, which would be denied anyway.Amazon, do your customers a service & refuse to stock or sell such rubbish!  I\'m heading for my local  drugstore to eyeball any product I purchase now!"
17,17,20100504,B00006ANDJ,2,"May 4, 2010",AVSDZXHMDJZ9L,Oral B replacement Heads,"Purchased these items a few weeks ago. Already one head has fallen off and the second one is coming loose! These are somehow sub-standard or didn\'t pass quality control. They look original, but aren\'t up to the normal standard of replacement heads I have previously purchased."
1036,1059,20090820,B000AUIFCA,3,"August 20, 2009",A2LG4R9Q6MFGXU,Good Product,"Good product as I want, but the USPS shipped the item that you never belive, 10 days from the shipping day... My God..what kind of service in our own land."
1937,1982,20120423,B002HWS9GG,1,"April 23, 2012",A14ZZYFS90H020,ORAL B smart power toothbrush,not universal voltage - 110 to 130 volt limited and no alternate charger for 240 volt available for this model from manufacturershould not have been sold internationallyreceived full refund.
1254,1283,20091103,B000LSUW6S,5,"November 3, 2009",A3SCDDV0HT5586,Good Service,"The product price was good, service was good and I received it in a very timely manor."
881,899,20120330,B000AUIFCA,4,"March 30, 2012",AB10C3ZIKV9M8,"Great, affordable, useful, durable product","I bought this product using subscribe an save, what a great deal!  This is a very reliable effective product.  I bought these for my 10 year old toothbrush.  Love it  still!"
591,604,20060505,B0002KHU3I,5,"May 5, 2006",A3080YC6R9G303,This Made My Great Toothbrush Incredible,"When I first switched from a standard toothbrush to Braun\'s power rotating brush head, I was surprised at how much cleaner it made my teeth feel.  Then I tried this DualAction brush head, and loved it even more in about 3 seconds.  Still do.  In fact, I recently ordered 5 of the 3-packs all at once because I\'ve had trouble finding them in stores and I was afraid they would stop making them or change the design.Now, it is true that at first it feels like you\'ve put one of those power floor scrubbers in your mouth, in that it feels kinda big and industrial until you\'re used to it.  But boy does it make your teeth and gums feel cleaner.  And I was accustomed to the different feel by the end of my first brushing with it.  If that sounds potentially troubling to you, I recommend just buying a one-pack the first time.  It\'s not cheap, after all, but for me it\'s been well worth the cost.  Do try it.I should also note that when I mentioned to my dentist that I\'ve been using this, she referred to it as a \'business killer.\'  I take that as another good sign."
2462,2518,20100201,B002HWS9GG,5,"February 1, 2010",AL5N3PDF0UXJR,Fresh and clean,I bought this brush because I did not like to floss with my water pic everyday. I have to say it is the best investment I could have made. The timer is a valuable tool to keep me on track on brushing my teeth long enough. When I am done my mouth feels like I have been to the dentist and received my usual cleaning. I love this toothbrush!
2144,2194,20110308,B002HWS9GG,5,"March 8, 2011",A2FLO7PQ31K316,Customer for Life!,"I originally received my Oral-B Smart Series 5000 toothbrush as a gift from my dentist after he found out about my recent pregnancy (what a nice guy, right?!). I have always used a standard toothbrush and floss and it must have worked pretty well because I have no cavities!However, I will never use another type of toothbrush after using this one...the battery lasts approximately 1 1/2 weeks with two uses each day. It comes with two different heads, charging station, brush and timer. The recommended brushing time is 2 minutes with this set-up; it is amazing how clean my teeth feel afterwards! I have no plaque buildup, but floss for good measure anyway. :)I was so convinced about the effectiveness of this toothbrush that I bought my husband one for Christmas. Needless to say, he\'s in love, too!The only complaint I have is with both of us brushing our teeth at the same time, our timers malfunction. This is really a very small concern, considering the brush \'pulses\' every 30 seconds, reminding you to switch sides."
2457,2513,20100205,B002HWS9GG,5,"February 5, 2010",A2DPR7PHN4D1BC,Great replacement for older Braun model.,"I have owned an electric toothbrush for a long time, and finally had to break down and buy a new one. I found this toothbrush to be better then my old one, which was also a Braun. Very good toothbrush for the money. The travel case is a nice touch. My teeth feel very clean after using it. I also really like the timer feature."
2593,2655,20100922,B003UKKH6O,4,"September 22, 2010",A2W9GX82SLKROQ,Decent enough for the price,"I own another Braun electric toothbrush, one of their \'Professional Care\' line, and this is what I\'m mainly comparing this toothbrush against.First visible difference : this toothbrush has NiCd batteries instead of NiMH for the other one. It doesn\'t last as long between charges (approximately 1/2 as long, 5 days instead of 10 days), and you\'ll need to be careful about letting it discharge once in a while because of the memory effect of NiCd batteries.It also lacks a lot of the frills of the other toothbrush. No LED light to indicating charging / charge full, and it does not pulse at 30 second intervals when brushing. It does pulse at the end of 2 minutes though.The brushing action is also different from the \'Professional Care\' toothbrush. The brushing action feels weaker, though I must admit the teeth feels just as clean afterwards. I tried the same toothbrush head on them - they appear to be interchangeable. I\'ve also tried the original toothbrush head. I can\'t judge effectiveness (they appear to all clean well) but the one that came with the \'Professional Care\' toothbrush feels more comfortable to me - better contact with the teeth.This toothbrush is significantly lighter, but otherwise the construction looks to be about the same level as the other one.I\'m giving it 4 stars despite the shortcomings because it is significantly cheaper than the other toothbrush. I think they balance each other out (I\'d rate my existing toothbrush 4 stars as well).For me at least, an electric toothbrush cleans teeth much better than manual brushing and although I\'m definitely not a dentist, I recommend them."
1658,1701,20110227,B001CX4JSS,4,"February 27, 2011",APLURHZA03MAJ,Good value for the money,"I would say that overall, it\'s a good to excellent value for the money. My only criticism is that I can\'t tell when the 2 minute timer goes off. It\'s supposed to stutter. I really can\'t tell if it\'s stuttering on its own or I\'ve hit the sensitive mode on accident."
1191,1218,20110831,B000AUIFCA,4,"August 31, 2011",A1PHX1Z4YJ1HEP,Good but a little hard,"We like the Floss Action brush heads for our family\'s Oral B brushes but these arre a little stiff for the children. They need softer brush heads. My husband and I like the Floss Action quite a bit though, our teeth certainly seem cleaner over the traditional rounder ones."
2853,2928,20100831,B003UKM90Q,5,"August 31, 2010",A2IFGGXG3YV3Y6,Makes the task more enjoyable,"We often struggle to get our 8 year old son to brush his teeth. Now with the Oral-b Vitality Floss Action Rechargeable Power Toothbrush our son is actually brushing better, without the fuss and doing a better job at hitting all the hard spots.  The brush system was easy to set up and the two replacement heads were just what was needed to get the brush up and running.The 2 minute timer sets up the system to allow adequate time to clean teeth and gums.  No pressure is needed to get your pearly whites cleaned and ready for the day and my son certainly enjoys his time with the toothbrush now.  I just need to pick up an additional head so I can have three, one for each child.I highly recommend this to anyone that needs a great refreshing way to brush your teeth and gums."
518,529,20100315,B0002KHU3I,5,"March 15, 2010",A3E98U3CVMS8NX,Love these toothbrush heads!,"These are the only heads I will use for my toothbrush. My teeth always feel clean and polished after every use! Sometimes I get a little obsessive and brush harder than necessary, which can make the gumline a little sore, but it\'s of no fault of the brush or the replacement heads.  I am a small person with a small mouth, and the size is just fine for me. My husband also has the same brush, and he loves the double heads just as much!"
146,149,20100719,B00006ANDK,5,"July 19, 2010",ATDMTJSZMX7WM,Great Product,Great product. I have been purchasing this item on Amazon for the past 2 years. Wal-Mart and Target both charge nearly $27 dollars!! Thanks for the great price!!
1163,1190,20111210,B000AUIFCA,1,"December 10, 2011",A2LJRM9TKOEBBW,Cheap imposter - not Oral B made,"I really like and highly recommend this floss/action attachment from Oral B - HOWEVER, I purchased this product on Amazon and I do believe it was a KNOCK-OFF and not made by Oral B. I read other reviews warning about unknowingly purchasing a knock-off, and then it happened to me. After only a month of use, the head became very wobbly and seemed to start to detaching. It broke off, falling into my hand, as I was very gently trying to inspect it to see what was wrong. I hate paying retail for these, but I went back to biting the bullet on price to make sure I bought the real deal. I am happy I did. Make sure you buy the ones made by Oral B. You will like them. I have been using them for at least 4 years and let me tell you, the dental hygenist spends a lot less time in my mouth - and doesn\'t have to scrape and dig around the gumline so much anymore. (Perhaps the price of the real ones is worth that alone!!)"
1053,1076,20090423,B000AUIFCA,4,"April 23, 2009",A13AESJTNAVD1C,"Good brush for the top Power toothbrush, the Oral B","Effective brush head for cleaning teeth. As with any electric toothbrush, personal preference is uppermost. This combo of Oral B Floss Action and a compatible Oral B power handle (8 or 9 thousand series) is the best I have used."
1526,1562,20120128,B001CX4JSS,4,"January 28, 2012",A393L8KPRNFKMU,The base can be wall mounted,"The base has two elongated screw slots 1.125 inches apart for wall mounting. If you want to try to mount it on ceramic tile with double-stick foam tape, the available area is about 1 inch tall and 1.75 inches wide, which seems on the small side. The electric cord is about 4 feet long and there are slots on the back and both sides to direct the cord in 3 different directions. There is no provision to hide extra slack of the cord inside the base.Braun seems to go out of their way to hide the fact that wall-mounting is available. There is no mention of it in any of the marketing materials nor on the box.I have not yet used the unit, so the star rating is provisional."
693,710,20101119,B0002M5JO8,5,"November 19, 2010",A23L1NMP68O8WT,good product good deal,I was happy to find these.  I have been looking for a while.  this was a good price.
2011,2059,20110831,B002HWS9GG,5,"August 31, 2011",A22VNIW8WHJ58W,What a difference!!,"Our old 7800 lasted over 10 years.  It was a loud and eventually became sloppy in holding the spindle from turning around requiring the handle to constantly be rotated. It still was very effective and still holds it\'s charge without fail.Long story short, I did research and ended up choosing the professional care 5000 over the 4000 as a replacement.  The sticker shock held off the purchase until I found a 50% rebate and free priority prime shipping.  I really prefer the \'polishing\' heads and bought 6 extra.  Net cost was about $55 which is about + price of the additional brush heads.There is no comparison between this and our old model.  It is quiet and has some cool features.  There is a visible battery (fuel) gage on the handle, and a transmitter to communicate with a seperate remote unit.  This thing times you, is a clock, and even blinks if you brush too hard. The travel case is well constructed and useful. Buy one...rebate took about 2 weeks...mine was a $55 check.PROS:  quiet- cool features- teeth feel like you just had a cleaning...squeek and all- noticed definate whitening almost immediately- find myself brushing more often by choice, angled position allows makes getting to back teeth a non-issue. We love it and highly recommend it.Check out the polishing heads which have a yellow rubber center. It saves the outer bristles and you still get more than adequate flossing and unbelievable plaque removal. It really extends head life especially if you brush hard, like my wife. Trust me on this; I smoke cigars.NEGATIVES:  Really none..somewhat pricey heads, but more gental than even soft hand brushes."
1493,1528,20091215,B001CX4JSS,5,"December 15, 2009",A1CCXR4IJ09FBY,Best toothbrush on the market.,Oral B has been my brush of choice for a while now. What a great product now that it is rechargeable. I was using the battery one but couldn\'t recharge that one so that makes this one all the better.
112,113,20110824,B00006ANDK,4,"August 24, 2011",A72B4YKKKAF3A,Oral B Sensitive Brush for Professional Toothbrush,"This brush is less abrasive than the Precision Clean brush.  I like it as a \'break\' from the rougher cleaning.  I also have the flosser and polisher brush heads, so I use them all.  Also, it gives your gums a break from too much brushing as that can literally brush away your gums.  I highly recommend this brush and this seller as I did not see this type in the local stores."
2083,2131,20110618,B002HWS9GG,5,"June 18, 2011",A34GJLGEN9GBOC,worth every penny,"Well, I ordered it because my husband\'s dentist strongly recommended it. And, since it came with more than one brush (color coded so as not to have a mix up.. ewwwww right?) I gave it a try too.  I LOVE IT.  Not only do you get a better cleaning, you get it in less time. It really is a wonderful product."
844,862,20110523,B0002M5JO8,5,"May 23, 2011",A2A4E66H8N1H68,Great prices,"I was very happy to find refills for our Oral B Sonic replacement and to top it off, the prices were fantastic.  So thank you Amazon."
2738,2810,20110705,B003UKKHB4,5,"July 5, 2011",A10BYY07C2CPJZ,Great Toothbrush,"This is the first time I have used an electric toothbrush as my dentist recommed that I do. Sorry I did not purchase sooner. It definitely cleans between the teeth and I did see my plaque being removed. It does a great job, easy to use and I love the way it lets you know to move onto the next section in your mouth for brushing. I recommed this toothbrush highly."
1125,1152,20070910,B000AUIFCA,5,"September 10, 2007",A1ITJWI9QCHL0X,The Best brush head Oral-B ever made!,I have been using this for now 5-6 weeks and must say this is the best brush head Oral-B ever made.It brushes better then the normal circle head brushes that comes with most Oral-B eletric toothbrush. My teeth are also brighter.
1050,1073,20090530,B000AUIFCA,5,"May 30, 2009",A2NUQ7GI9HPP6Y,toothbrush refills,I received the product promptly. It is exactly what I ordered. It was well packaged to protect from shipping damage.
1646,1688,20110428,B001CX4JSS,1,"April 28, 2011",A3775N2QWG12U1,Worst Check- up ever!,I just got back from the dentist and this was my worst check-up ever! The only thing that I have changed was my toothbrush.  I would not recomment this toothbrush to anyone.  It does not clean like the round head Oral-b toothbrushes.  Having had a round head Oral-b toothbrush in the pass that is what I will go back to.  How disappointing to spend $$$ for a toothbrush that is useless.
2245,2297,20101204,B002HWS9GG,4,"December 4, 2010",A15OHYZLIBJXCJ,good product,"I love the toothbrush. It came with two different kind of heads (whitening and flossing). I also bought the sensitive one, which I use most often. Overall, I am very happy with it. It does a great job cleaning. I like the little display unit that tracks the time of brushing. The only downside is that I have to charge it pretty often. It lasts for about a week before it needs to be charged again. Besides that I think that it is a great product. The best toothbrush I have had so far."
1139,1166,20070308,B000AUIFCA,5,"March 8, 2007",ANU2MATJ3VGGK,dedicated to great dental care,if you want to really take good care of your teeth and gums ... invest in this simple little gadget!!!  what a difference it has made with my doctor\'s report
3036,3122,20120302,B003XE3278,5,"March 2, 2012",A1SC0PCDCLY8R4,Wouldn\'t use any other brand,Oral-b has always been the choice of my family even before I was born. You really feel the benefit of the round edges.
1959,2004,20111024,B002HWS9GG,5,"October 24, 2011",A14A4PVWL9Y2DX,I love brushing my teeth now,My dentist recommended this brush. I love it! i love brushing my teeth now! The timer is very handy. It holds a charge for a couple-few days if you\'re traveling.
3052,3138,20120212,B0043VYSI2,5,"February 12, 2012",A10KZHHT34FX1I,LOVE IT LOVE IT LOVE IT!!!!!!,"This toothbrush is by far way better than any sonicare that I have used before! The timers is a plus which guides you and even tells you if your pressing too hard. I first bought this a while back ago but didn\'t want to write a review until I fully tested it out for a several months. I bought mine from Oral Care Deals so this review is from their product, and I was very pleased by them. One thing that I absolutely LOVED about this toothbrush was its ability to change the brush tip, which also comes with colored rings that you can identify which person it belongs too. I initially was looking for an electric toothbrush for me and my husband but when i came across this one i found out that we can both use it and all we have to do is to change the brush tip. It comes with a brush tip holder that you can place 4 tips one, so basically 4 people can use this one brush, now thats awesome by itself! We found that the battery is long lasting so you don\'t need to charge it after a few brushes. the grip is comfortable and its easy on the wrist! every time I brush I get the same feeling as i do when i go to my dentist for my six month cleaning. My dentist even said this is the best one on the market right now. Overall I have recommended this toothbrush to all of my friends and family which they all seem to be pleased with it as well. bottom line don\'t hesitate to buy this model (dental professional exclusive 5000 series) because it an investment that will pay off."
1585,1623,20081101,B001CX4JSS,1,"November 1, 2008",A2XWFKSRL5KK1B,Brush head pops off while brushing!,"It seems other people have had the same problem with the brush head popping off while brushing too.  Wish I had read more reviews before buying two! This happened to me and my husband when he tried his...it is really easy to twist ever so slightly while brushing which pops head off. It is not a secure locking head like Sonicare which is frustrating when you are changing angles to brush and find you have to stop and put the head back on. Also, while the handle is very sleek the brush head is not at all.  It feels very thick and bulky in the mouth compared to the Sonicare which makes it harder to use properly to reach all areas of teeth. Third issue is minor but to turn off unit you have to hit off twice to cycle pass the sensitive mode to the off mode. Returning two of these and will probably go back to Sonicare for next purchase."
691,708,20101124,B0002M5JO8,5,"November 24, 2010",A30X39JTQ6EFJE,oral B,Can\'t find these anywhere in the stores anymore so was happy to find them here. Hubby is happy because he finally got to change the head to his toothbrush.
2275,2327,20101123,B002HWS9GG,5,"November 23, 2010",A19I3NR9S9D9U,Does the job,"I purchased this toothbrush after my old Oral-B instrument died of battery failure.  I was surprised at how different the brushing is with the new one.  The brushing motion vibrates much more; the head is quite different, and overall it feels like it is doing a better job of cleaning.  It comes with only one regular head (plus one whitening brush) but included a $10 coupon for additional brushes.The external timer is silly.  I would have bought the next model down, which doesn\'t have that, but it was out of stock.  Nevertheless, this unit serves its intended purpose very well."
2559,2618,20120105,B003EN42OK,5,"January 5, 2012",A3CR8AM7X0BXU4,great replacements at a great price,i bought these toothbrush heads as a replacement for my oral b electric toothbrush. they work great and are much cheapier than buying the oral b replacement ones.
1882,1927,20110704,B002HWS9FW,5,"July 4, 2011",A1AV5Y9AJF2GA7,Glad I bought this!,"I love the Oral B electric toothbrush line, my teeth get really clean.  I needed one that my brush-heads would fit on, but that didn\'t need to be plugged in to the wall.  When we moved to this house I didn\'t realize the outlet in the bathroom only worked when the light was on.  This means plugging in my toothbrush doesn\'t recharge the battery.  I tried keeping it in the bedroom, but that didn\'t work.  With this toothbrush I don\'t need to plug it in!It works great!!!  I haven\'t had to change the batteries yet and it\'s been weeks, now!Best of all, I\'m going on a vacation soon and I can take this with me and know my teeth are getting really clean even while I\'m traveling."
647,662,20101221,B0002KHU3I,5,"December 21, 2010",A2ZBELFW95DJ04,Double brush is better than one,The double brush (dual clean) feels better than one in my opinion because it covers more area and feels closer to a regular tooth brush.
35,36,20090421,B00006ANDJ,2,"April 21, 2009",A3FR31H7K88DAF,Pool Quality,They came with pool quality. the package was damaged and looks like so cheap and coming from very old inventory.
174,178,20120408,B00006ANDQ,5,"April 8, 2012",A1IY6C3ZGOLTLX,"Excellent, High Quality Original Manufacturer Brush Heads","I took the precaution of reading a ton of the poor reviews here, and made sure I was getting these directly from Amazon.  They are sturdy, high quality original Oral B brush heads that are holding up beautifully, I have about 10 days of 2-3 sturdy brushings per day.  Nice smooth oscillations, no wiggling, etc.  My teeth feel amazing, and my gums are thoroughly cleaned, yet not sore.  Great brush heads.  These were slightly cheaper than my local CVS, and came with 4 rather than the 3 brush CVS pack.  I would expect this better price when not in a \'brick and mortar\' store, so I feel that I got a good price on the real thing.  If you are careful to ensure that Amazon is the seller, you should be well satisfied. My package was labeled Made in/Manufactured in Germany."
1149,1176,20061211,B000AUIFCA,3,"December 11, 2006",A272PQ8J1C23WC,"Effective, but big and pricey","If you like the small head of the standard round brush, be aware that these have a much larger head. The brush is a little stiff too. I have a pack, and I\'ll use them, but my next pack will be the standard brush heads."
