,id_review,date,product_id,user_rating,date_other_format,user_id,title,review
60,60,20110703,B001LK6XG8,5,"July 3, 2011",A26CZB9RL9K68Y,The best!,These are the best pantiliners in my opinion. Extra long so no spots from leaking and extra absorbant so no accidents.
383,387,20110715,B005P0SMW8,1,"July 15, 2011",A3S3WUV8KUZB1Z,"Tastes like water, because it is water.","I had tried AloeCure before I got this stuff and I concluded that Aloe was helpful to me. When I saw George\'s Aloe Vera I had high hopes for it as it had 5 stars which was very impressive and the price was much lower. One thing they claim is that it tastes like water. I\'ve confirmed this fact, however I\'ve also concluded that it smells like water, has the same consistency as water, transparency and even evaporates and doesn\'t leave any film at all, just like water. I\'ve found no improvements with this product however with the other aloe I did. My conclusion, this is really a good deal for this much aloe, but I think it\'s because it\'s not aloe, it\'s actually water. Expensive water."
194,194,20110818,B0029NYQ7Y,1,"August 18, 2011",A2WS6FMF750EI9,Always Pass on These!,"Ah, when husbands shop for feminine hygiene products, this is what transpires- hubby grabs first thing he sees with the word \'maxi\' upon it and throws it in the cart, praying no one noticed; I live in hell for several days, then write a review. These pads are basically diapers that love to dislocate, especially during the wee hours of the night. So, girls: be prepared for audible gasps from family members who are unlucky enough to view stained fabrics, and then get your butt ASAP to a local discount store and purchase thin pads with wings. I mean, what is this, 1987?! How dare you even offer this travesty, Procter and Gamble! I curse the men who designed, produced, and purchased these pads."
189,189,20101103,B0029NYQ6A,5,"November 3, 2010",A1SSQ9HBQNWZ5K,Finally! A Real Overnighter!,"Like many women who have heavy periods, I had used two pads to cover front and back, so I could turn in my sleep without leakage. But even with that, and a tampon, still had to have towels or something just in case. Now, even on heavy nights, this plus a tampon gets me through. Oh, I still have the towel, because I\'ve woken too many nights to find sheets stained...  and I\'m nervous.lol. But so far the length of this pad, and the differently-designed back -- it\'s wider than the front of the pad -- have gotten me through. I remember looking at other products and thinking, \'Have the designers of these ever even SEEN a woman\'s body?\' lol. This is much better."
117,117,20120424,B0029NYQ2E,5,"April 24, 2012",ADY4OCBSMNVKE,"Heavy Flo, great product",I have tried many different pads throughout the years and Infiniti by Always has been the best. My periods usually only last a couple of days but are heavy. I never seem to have any problems with it leaking or staining my clothing. They are very absorbent and very comfortable.
297,300,20110909,B003CP15AE,4,"September 9, 2011",A14DNCG5WHM86Z,I wouldn\'t use these for super heavy flow days.,"Yes they are thin, they are comfortable, they are unscented, and they have wings...but I don\'t think I would wear them for those super heavy days unless you want to change it every 20 minutes. This particular style was also a little too short if you are looking for extra long ones (and from looking at the other available types, I don\'t see any that are extra long)."
141,141,20120302,B0029NYQ38,5,"March 2, 2012",A1EK6S0MGC702M,My best friend,"I\'m surprised that I am writing a review for pads, but here it goes. This pad is literally my best friend. I don\'t even know what I would do without it. Ever since I switched to using the Infinity, I have seriously not been able to go back to anything else. At a certain level, this is almost a problem. I was staying at my sister\'s for a few days when I got my period unexpectedly, and she doesn\'t use these. So, when I had to use her regular pads, I was in hell for a day and half until I could go buy some of the Infinity pads. But, lesson learned. I stash one or two in every place I can in case of emergencies (ex: travel bags, different purses, cosmetics bag, you name it) so I never have to stress out again. It is just so comfortable, I sometimes forget that I\'m on my period and wearing a pad (leading to a danger of remembering to change). If women out there have not used these yet, I cannot urge you enough to switch to the Always Infinity. It honestly is a miracle for women using pads. I was explaining to a friend how much I like these and used the phrase, \'Magic Pad.\' Seriously, it is. You may laugh but I don\'t think I can EVER use anything else."
43,43,20100107,B001LK6Q92,5,"January 7, 2010",A2I1B7GHNP1JTA,Always a great product,I would buy no other brand and the price and free shipping through amazon make it a smart purchase.
233,234,20101217,B0029NYQEC,5,"December 17, 2010",AJHZIDMAHHIWZ,It\'s a pantyliner!!!,I use this product on a daily basis in between my cycles.  Have been using this product for over a year and I\'m completely satisfied.  They\'re thin and very absorbent.  They don\'t stick to your body like other liners have a tendency to do.
17,17,20090125,B001G7QUZU,5,"January 25, 2009",A2YQ2ZI65F37N8,perfect for heavy flow or night use,"The design makes it optimal for heavy flow days and night use, especially if you are like me and don\'t like surprises in the morning."
295,298,20110910,B003CP15AE,4,"September 10, 2011",A3M7R4PD0FEPUB,Easiest winged napkin to use.,"I usually hate pads with wings, but they\'ve made these pads incredibly easy to use. There is only strip of paper over the wings to deal with and you don\'t have to worry about pulling it off until the pad is already secure. I do prefer the scented pads, but these are quite absorbent without feeling heavy, so it\'s an easy trade-off.  These are by far the most thoughtfully packaged pads as well.  You simply open at the tab and pull off the pad.  Genius.I think the equivalent Stayfree pads feel fresh longer and last a little longer, but these pads feel thinner."
325,328,20111215,B004J36GES,3,"December 15, 2011",AYNRALJ4X1COS,wife didnt like,well i gave to my wife and after one use - she said throw em out.she didnt like the length or the scent. it was an off baby powder scent or something she said. it wasnt lightly scented either.i guess i dont wanna go into much more detail than that on here.
237,238,20100130,B0029NYQFG,5,"January 30, 2010",A3IZQWRULAKKMT,on line shopping is great,Here in red neck city where a thong is unheard of.We only have to go to Amozon . com to buy what we want.
97,97,20110719,B0029NYPZ2,5,"July 19, 2011",A2V9DTXTQ5YIMK,Great price and product,"I saw these at a local discount store for almost $4 a tub. Knowing you are receiving 4 of them is a steal! Without getting too personal, these are great to use when you have your period or are having any female issues which require a little extra care and cleaning. I have always had heavy periods and would just wet toilet paper. This takes that away and also holds up well and does not tear. Not only is the price great but the quality is great too, not too thin but also not too thick. I will be keeping these as a subscribe and save. Also, the scent is very mild and not overwhelming. I had a c-section months ago and after had to use Charmin moist wipes which cost a lot more and did not smell as good. I am so glad I found these. I also have been using Always pads/panty liners for years so I know they have quality products. As usually, Amazon wins with the price and product."
318,321,20110703,B003CP15CC,5,"July 3, 2011",A2S2OVRZI8MG3B,Same great product I get at the store - for half the price!,"When I saw the great price on these I wondered if I would be getting a cheap knock off brand or something, but the same thing I pick up at the store (in exactly the same packaging) arrived promptly to my door. It\'s a bit hard to review the product itself since picking a pad is very much a personally preference, but I can vouch for these absorbancy and amazing thinness. Unless I\'m dragging myself through my heaviest, most unpleasant of days they get the job done: no leaks, no misses around the edges, even when I\'m tossing and turning in my sleep. Sorry if that\'s a bit TMI!"
95,95,20111211,B0029NYPZ2,5,"December 11, 2011",AKS3HNN6T2Q7N,easy to open tub,must easier to open then the container by Scott. i recommend this product. wipes are not small. good travel product. easy to open. A+
159,159,20120112,B0029NYQ6A,5,"January 12, 2012",A1GXV1BLWTWIME,Excellent.,My sister turned me on to these. I usually have two days tops that are heavy but she has like day one to seven. Every day is just bad for her. She bought these and she swears by them so I tried them out. COVERAGE FRONT AND BACK!!!! No worries. I was even daring enough to wear a white skirt. No problems at all. Very happy with this buy!!! Will be buying more and stocking them up in my bathroom.
62,62,20101206,B001LK6XG8,5,"December 6, 2010",A9G1YGH2QHE3T,Absolute BEST liners!,"I\'ve used these with no problems at all, daily, for almost 10 years in America -- and in Europe whenever I can find them.This combination of \'Extra Long 14+\' in \'Fresh Scent\' is getting harder and harder to find in any stores. I\'m concerned that a few people\'s loudly-stated assumption that the scent caused their infections may have convinced the company to drop them rather than have negative PR.Infections CAN happen, arguably more often if you\'re hypersensitive or do not keep reasonably clean. Liners should certainly be changed before aroma has a chance to develop, every few hours if necessary, but how much easier and more effective it is to swap out a liner than one\'s panties when you\'re on the go! And it\'s exactly when you\'re running all over in public that rhe extra security of this style is a gift!"
245,246,20120311,B0029NYSF4,5,"March 11, 2012",A1C7XQY9GSJXXI,very good,all good the product arrived as provided highly recommend everyone can buy with confidence without fear of all products offered are of good quality origanales
203,203,20110929,B0029NYQ9W,5,"September 29, 2011",A2A56MRVND9JVW,"Thin, functional liner","This is the thinnest, most comfortable and functional liner I\'ve found on the market.  120 seems like far too many for any female to need at one time, but they\'re easy to store, each one is individually wrapped, and it\'s a great value."
384,388,20110702,B005P0SMW8,3,"July 2, 2011",AT0IX8J6ZCH1D,Doesn\'t work for everyone,"I have had IBS and acid reflux for the majority of my adult life and have taken prescription medication (Nexium right now) for around 10 years.  My wife bought this for me to see if it would help one or both problems.  I was only able to take it for ten days, at 4 oz, twice a day before I started to have a generalized itchy rash on my arms and legs.  I stopped on day 11 when I figured it out: i am probably allergic to aloe.  Sure enough, the rash went away.  Maybe if I had more time, it could have helped me, but there was no noticeable difference in any of my digestive problems for those 10 days.  Tasted like water, so pleasant enough, but it just didn\'t do what I hoped."
209,209,20110624,B0029NYQB0,5,"June 24, 2011",A2VDQUOEN5SYKD,The only pantyliner good enough for my muff,"Hi there! I\'ve always had a problem with being, shall we say... extra juicy. :) So, pantyliners are a staple item at my house. When it came down to choosing between Always & Carefree, a quick whiff of the package determined the clear winner. Carefree possessed an awful, overpowering floral scent that made me want to gag. It was the same stench that I had detected in many public restrooms, combined with *other* odors I dare not mention. OTOH, Always had a fresh, light, clean scent that was not the least bit cloying. Always is like a gentle breeze, whereas Carefree is comparable to a full-blown F5 tornado... with the lifeless carcasses of a few livestock caught up in the funnel. Always is simply the best choice for any woman/girl who seeks good absorption combined with a *slight* fragrance. The problem with highly-scented pantyliners is that, when combined with bodily fluids, they emit some extremely revolting fumes (exactly what I smelt in the public restrooms). Besides, who wants a pantyliner that will undermine your perfume? Who wants to hear \'Hey, what\'s that smell coming from your crotch\'? This will never be a problem with Always. But, scent factor aside, I also love these because they are thin, stay in place reasonably well (with the exception of profuse sweating), absorb a moderate amount of moisture... and I really dig the light blue wrappers (I hate pink; another reason why I\'m put-off by Carefree). :PConclusion: These pantyliners rule. Stock up before I buy them all."
184,184,20110227,B0029NYQ6A,5,"February 27, 2011",AUT7ECFFGBMPS,Excellent for all!,"I am a plus size woman with a heavy period. I used Stayfree pads for years, but they tended to leak. Then, one day, I decided to get a package of these pads. They are PERFECT for me! They don\'t leak out when I am out, or sleeping. They protect very well. The only things I don\'t like is that there is only 20 in the package. With my period, I go through most of the pack a month..if they had about 30, it would be perfect for me. :-) All in all those, I would reccomdend these pads to anyone!"
379,383,20111010,B005P0SMW8,5,"October 10, 2011",A1H2QNQK62YF7E,Excellent!,Excellent product! I was surprised that it tastes just like water. I\'ve seen a noticeable improvement in both my digestion and skin. Its a great product and a great value! I will continue to buy this and recommend it as well.
166,166,20111130,B0029NYQ6A,5,"November 30, 2011",A3AK5A1U0IR79U,this thing is amazing!,"I don\'t always have super heavy flow, but what I\'m typically worried about is leakage overnight as I lie on my back or on my side.  So please do NOT think this is only targeted toward girls with extra heavy flow.  If you\'re like me and always get so paranoid about leakage at night that you end up lying stiff straight on your bed and always sleep badly during your period, then THIS IS FOR YOU.I stumbled across this one by accident, as not all stores carry this particular size (at least not a couple of years ago).  Ever since then there is not a single day in my house that I don\'t have a pack of this stored in my cabinet, it\'s THAT essential.As I said before, I tend to sleep really badly during my period because i\'m so paranoid of moving at night and allowing leakage onto my sheets (which are a pain to wash out!)  Let\'s just say my crankiness during that time isn\'t all attributed to hormones!  After I started using this one though, aside from the usual cramps and back soreness, nothing else would affect my sleep.This pad is almost like twice the size of a normal day-time heavy pad, or 1.5x size of the old overnight pad I used to use.  The best thing about this, is that not only is it super long so that it covers all the way up to the top of your butt crack, it also has extra wing in that back area that spreads out and allows for more protection.  If you ever had issues where the old overnight is long enough, but liquid would leak on the side when you sleep on your side, then this will get rid of that problem.It is a huge pad though (my friend, who never used it before, when she saw me buying it she thought it was as big as a diaper x___x ) but I wouldn\'t want any thinner pad (even in the same shape and size) if only because the thinner it is, the less i feel protected.  And no matter what, I always want to be protected from leakage, not to mention being able to sleep better!also i only use this for the first 2-4 days or until the flow gets slow so that leakage won\'t really happen any more.  during the day or during the trailing part of my period, i switch back to regular sized pads."
100,100,20101206,B0029NYPZ2,5,"December 6, 2010",AL77KF4YQVL78,Fresh and Clean,"Always Feminine Wipes are one of my favorite luxuries. Even the softest toilet paper doesn\'t compare to how gently this cleans and refreshes. I prefer Always to other brands because some of the others would dry up and others seemed soggy so, after using it, I had to crouch there for a while to air dry before pulling up my panties. Always is just the right amount, moist enough to clean and refresh while dry enough that I don\'t have to wait before finishing my transaction.I\'m not sure how much is too much information, but let me just say that the comfort these provide is worth it if you suffer from hemorrhoids. They\'re so miserable to clean with scratchy, sand papery toilet paper whereas with Always they\'re a breeze. I know that Preparation H makes their own wipes specifically for that purpose but they\'re so expensive for the one ingredient that they put on the wipes: witch hazel. It\'s so cheap to buy a bottle of witch hazel and squeeze a dollup onto the Always wipe before using it. I only need to use the witch hazel when they\'re really acting up. Usually the wipe is sufficient.The tub isn\'t too tacky looking and fits the wipes perfectly. It also keeps them from drying out. Once in awhile I\'ll accidentally pull out two wipes from the plastic sleeve, which is like facial tissue nearly impossible to get back in and never worth the effort. I\'ll lay the wipe on top of the pack and it will still be moist the next time I open the tub to use it."
285,288,20110918,B003CP15AE,4,"September 18, 2011",A3GS7OZXUEW48R,Remarkable product that you need for your periods!,I have used Always product since the last eight years. I have liked Always pads for its unique design. This product says it is for heavy flow days but I feel it can be used for moderate flow days. It is long and has wings so you do not worry about any leakage. It is very light and it is designed such that you feel dry ALWAYS.
102,102,20120326,B0029NYQ1K,5,"March 26, 2012",AES4FWKNAHZYJ,These are wonderful,"I hate my time of the month. Who doesn\'t? But these pads are great for the entire time. They\'re very long, so they prevent leaks quite well. They\'re great for overnight or for the daytime. They\'re very thin, so it doesn\'t feel like you\'re wearing a diaper all day. And they are very absorbent, and they do wick moisture away from your body very quickly. I don\'t have to worry with these. This is a great product at a great price, and with the subscribe and save, it\'s an ever better deal. And it\'s not like you won\'t go through them."
46,46,20110716,B001LK6QJW,1,"July 16, 2011",A2XD6KQB1A407W,Great if you have perfectly predictable periods,"I tried these liners and initially liked them since they are so very thin and comfortable. Unfortunately, wearing them on the last couple days of my period during some very light spotting was a huge mistake. I had a sudden, unexpected increase in spotting amounting to less than a teaspoon and they leaked through the bottom, ruining my panties and jeans! They\'re probably fine if you just want to wear them in between periods, but the U by Kotex liners are just as comfy and actually have a waterproof base."
132,132,20110721,B0029NYQ2E,1,"July 21, 2011",A396XW4T0FKPM6,"AWUFUL - leaks, wet, yuk!","This product deserves no stars.  First of all, I have been a long-time Always pad user, and very happy the wing products.  Thought I would try the Infinity model, to see what the hype was about.  BIG MISTAKE!  The pad LEAKS, LEAKS, runs off the top and bottom (but doesn\'t seem to leak through the pad).  I believe there was another reviewer who writes about a water test, where a significant amount of the fluid ran off rather than absorbing into the pad.  Infinity is definitely not comparable in protection to the Always Wings Super or Overnight variety, which NEVER leaks from any angle.  Second, Infinity feels \'wet\' against the skin, which is absolutely unacceptable when wearing for several hours.  Third, for the cost - get the superior absorbancy pad, the standard wings-style Always super or overnight protection.  I guess if you have very light periods, then the Infinity will work for you.  Anything other than very light - I\'d recommend the Always Wings varieties."
314,317,20110328,B003CP15AE,5,"March 28, 2011",ADG3MQEKSX116,Amazing...,"Its kind of embarrassing to write a review on pads, but this is how good they are...They make me want to tell every girl out there.  I would give them 6 stars if could.  If you use pads, these are the *only* ones to get.  The material is very different from the normal ones but its super absorbent.  Plus its thinner and softer.  I will never go back to regular ones!"
411,415,20070323,B005P0SMW8,5,"March 23, 2007",A1VKZNTUEJBG2B,George\'s Aloe vera is great,"I Love the fact that this Aloe doesn\'t leave a bad taste, it is wonderful.. however, I will not order from Warren Laboratories again, it took THIRTY DAYS for me to receive my product."
348,351,20110918,B004J36GES,4,"September 18, 2011",A3GS7OZXUEW48R,Always pads for comfort and security!,Always pads has always been in my closet since the last eight years. I have never switched to any other brand during this time because I like the design and it makes us feel more comfortable during periods. This is another new design introduced by Always which helps avoid leakage outside your pads. This design does not have wings but lightly scented but it is of the same size as Long/Super. This is with enough thickness and I would have liked it more if it had been with wings. Otherwise it is a great product and please do not forget to try this and add it to your essential items.
68,68,20111218,B00284B58M,5,"December 18, 2011",A3TKUFBYNY8SBW,Best Brand,"Alaways is the best brand on the market and my daughters just love them. It\'s not much really say other than that this brand is very, very reliable and comfortable. My daughters and I highly recommend this brand to other young teen girls and women. You can find this product for a great buy on Amazon."
269,271,20111020,B003CP15AE,4,"October 20, 2011",AYNTULRNAIPNY,"Good product, save 5 cents per unit with suscribe and save!","Much more comfortable than the ones I was using. The fact that this is available in suscribe and save is a big plus to a household that includes 3 grown women!.If you had heard my gasps of pain when I tried a different brand a couple of weeks ago and found, much to my dismay, that I had accidentally \'glued\' some hairs between the pad and my underwear, you would appreciate how much better the Always brand fit into your undergarments"
366,369,20120316,B004J3A7SY,5,"March 16, 2012",A30ZQOTQVUO8V8,Worked great for after my hysterectomy..,"It was suggested to me to purchase these pantiliners for when I had my hysterectomy, and they worked great.  They stayed where they should and were comfortable to wear. They worked better than my typical slim, barely there pantiliners I usually use.  I\'d highly recommend these for anyone having a hysterectomy."
51,51,20101008,B001LK6QJW,1,"October 8, 2010",A1FVO9ZB49ZCXA,Tiny!,"I am a small person and these liners are TINY. They are not long and they are not wide either. I\'m talking DINKY. The description says \'Larger than our regular pad for overnight protection\' - I am scared to know how small their \'regular pad\' is, if this this considered the large size.I just spent $10.32 on them but I will have to go out to get some normal sizes. Don\'t waste your money!!!"
254,256,20120105,B003CP1590,2,"January 5, 2012",A425V6ZG142FA,used to be good,"I have purchased these pads for years, but no longer.The manufacturing seems to have changed. Instead of being totally covered in adhesive on the bottom like they used to be, they now have only 2 poorly placed strips. They peel up and sometimes the surface of the pad comes loose from the main body of the pad.The store brand I can buy locally for one quarter the price is now much better constructed and I will purchase them as long as the quality stays consistent."
259,261,20110429,B003CP1590,4,"April 29, 2011",A2C8O554YMY2ZL,Works great,"These do exactly as it they say, gaurds against leaks (both period and otherwise) and the wings help alot in them staying in place. I like the long because when you sit they don\'t move so much and they are very thin so you can use them as liners also. I don\'t use anything else."
380,384,20111008,B005P0SMW8,5,"October 8, 2011",A1MRHRKQS745KB,Works for a multitude of problems!!!,"-I had acid reflux which had been seriously aggravated when I fell and struck my upper abdomen on a hard object causing a hiatal hernia.-I have Celiac disease which is a malfunction of the small intestines and causes a lot of undigested food to pass into the large intestines where it putrefies and causes all sorts of problems including bowel irregularity.-I had inflammation in my muscles and joints.-All of these things combined caused me to be miserable and tired much of the time and seriously impacted my ability to eat many things and just get things done.I tried the \'other\' so called fantastic brands that taste very sour.  They aggravated all my symptoms and made them worse.  I was in a supplement store and the clerk recommended aloe vera to which I said \'No way, I tried it already\'.  He said \'Oh, you tried the other stuff.  Let me introduce you to George\'s\'.My life improved dramatically almost immediately.  All the symptoms disappeared or diminished.  I even tried going off the stuff after a week and the symptoms returned.  Since then I keep a couple of gallons around all the time.  If I forget to use it my body lets me know in 3 or 4 days and I go back on it.  I only have to drink 1 or 2 ounces a day.These people who are saying this is water or that it doesn\'t work are suspect as far as I am concerned.  Do they work for the competition?  Do they have a beef with George\'s?  Did they take it correctly?  What else are they taking or eating and drinking?  Do they think the FDA would let George\'s get away with selling water?  You know how much the FDA would love to put the supplement business out of business!  They have tried hard enough.I know it works and I have recommended it to many others who are happy drinkers of George\'s Aloe Vera juice now.  Too bad I can\'t give it 6 stars.  This is a small price to pay for so many benefits."
415,419,20070104,B005P0SMW8,5,"January 4, 2007",ASF8ZDZVUP51F,Great Product!,"I am really pleased with this product.  I\'ve tried other aloe liquids and the taste is hard to deal with.  George\'s Aloe has no taste at all.  It can be added to other liquids but is fine on it\'s own.  I have been taking it twice daily for digestive disorders (heartburn,etc.)and have found a marked improvement.  I whole-heartedly recommend George\'s Aloe for anyone interested in taking an aloe product."
191,191,20100820,B0029NYQ6A,3,"August 20, 2010",A2BLRRNYU9XO9R,"Pretty Good, Pretty Good","Like the majority of women who try out this product, I have been experiencing very heavy periods since I began puberty. Finally tired of wearing an overnight level absorbancy pad and a tampon just to be on the safe side, I decided to find another option. I saw a package of Always Overnight Extra Heavy Flow Maxi pads at my local Wal-Mart, and I thought it wouldn\'t hurt to try them out. W-o-w. First of all, this is a VERY long pad. It is about the length of two Always Ultra-Thin Overnight pads stuck together, and it pretty much expands from the top of my underwear to the back of them. Another helpful feature is that this pad contains two sets of wings--one in the middle like traditional pads and another set at the back. While, these pads DEFINITELY prevent leaks, I have a few complaints about this product. First of all, I\'ve noticed that when you remove the pad, it leaves a thin adhesive strip on your underwear that is hard to remove. So, though these pads keep you from having accidents, I still do not recommend that you wear your good underwear while using them.  Also, it is pretty hard to descreetly carry these in your purse, as they are VERY large. But other than that, I feel that they are an amazing product. Surprisingly, these pads don\'t feel like a diaper when I am wearing them, so that is a plus. However, I feel that women who are any smaller than a size twelve or fourteen might find them to be quite bulky, so I would take that into consideration. Also, if you are a woman who is already sticking two maximum coverage pads together just to feel comfortable, this maxi pad has about the same effect, so it will not be anything new to you. But overall, I will purchase these in the future."
210,210,20101211,B0029NYQB0,5,"December 11, 2010",A21K28EQ023UUU,my favorites,"these are very thin, glue well to the underwear, stay put...not visible.....I use them when I wear regular panties, not thongsbeen using these for years now, the best out there"
47,47,20110318,B001LK6QJW,5,"March 18, 2011",A71W7G4TCTH3T,"Same quailty as the store but, must cheaper price.","These pantiliners are thin and comfortable enough to wear for light protection or as a backup with tampons.  Very comfortable to wear all day; everyday (if you need to).  The adhesive helps prevents shifting, providing reliable protection; it stays in place.  Compact so is easy to tuck into a bag or pocket for people on the go."
240,241,20100403,B0029NYQHO,2,"April 3, 2010",A17GK9E70O7Y9R,Product has changed......,"I miss the old product.  They have changed the adhesive and it sticks so tightly to underwear that the napkin will shread in removel. A messy product...and will not buy again.  I have purchased for close to 20 years, the original product, and willing to spend the extra money.  No longer"
205,205,20120425,B0029NYQB0,1,"April 25, 2012",A6L877F9RMBFA,Different smell from the ones I bought from local stores..,"So I\'ve been using this product for about 3 years.I really like how thin and smooth this liner is, and how the fresh scent is really sweet-fresh, not powdery.But local stores sometimes don\'t have the scented one, so I decided to buy it online.When I found this on Amazon I thought this is a good deal.But once I opened the package... There was no fresh scent, but strong paint-thinner-like smell.Those 4 packages were unopened and were wrapped together, but all of them had the same smell which is too stinky to use.I was so disappointed..Guessing those products were stored in some place with new paint or something.I\'m too lazy to talk to the seller and return those, so just threw them away, but I won\'t buy this online anymore."
231,232,20110301,B0029NYQEC,5,"March 1, 2011",AT91DBZHQSBOG,The best one out there!,"The negative review here is not fair, since the product is obviously being used for the wrong purposes... It is not a pad to use when you have a period... it\'s one for the days in-between.. for a fresh, clean feel. Very absorbent, thin, yet thick enough, where it stays in the same shape, and you don\'t even feel it\'s there, through-out the day. I am a very big fan, and could say nothing, bust best things about the product! Tried them all - and this one is the best BY FAR! Good luck!"
273,275,20111016,B003CP15AE,5,"October 16, 2011",A293HA28PN3VO4,Wonderfully absorbent and fresh!,"As someone who prefers pads over tampons, I have been an avid user of Always Pads with wings for years. This latest product blows their others out of the water. It doesn\'t feel as \'plasticky\', but instead more natural, and is ridiculously absorbent. It literally takes the fluid away from your body. You could use this product for hours, and it seemed to keep me more fresh than others. The shape confirms better to your undergarments,than the other pads, in my opinion. I think I will continue to buy these pads, as they kept me significantly dryer and more fresh than the other Always versions."
113,113,20110603,B0029NYQ1K,5,"June 3, 2011",A2MIEOYBU1P0MX,Don\'t believe the hate,"These are an excellent pad for all those with but the heaviest of flows. (See the one star reviews.) The graphic in the product description clearly shows that these are adequate for those with \'moderate to heavy\' flow. Those with \'heavy to very heavy\' flows should look elsewhere. These are great for me, especially if I won\'t be able to change things around for several hours. It seems impossible for such a thin thing to hold that much, but it works really well unless you overwhelm the product. These are the only pads I buy now."
63,63,20100911,B001LK6XG8,5,"September 11, 2010",A1B4HIS7NDR861,n/a,"Can\'t find them in stores around here.  Work great.....Love the longer length.  Again, something you can\'t find.  Was Delivered quickly."
137,137,20100515,B0029NYQ2E,5,"May 15, 2010",A2PPKOUDNFPD3,Shocked!,"I got a free sample of this to try, thinking it would be like any other Always pad (which is my favorite brand, after all), but boy was I wrong! When I first opened it, I was confused. I\'d never seen anything like it. It was so strangely light and yet didn\'t seem like it should be. The material made me think of memory foam, only super soft textured.With how thin it was at the top, I didn\'t think it would be impressive for my flow (I have endometriosis, so that means I always have to wear overnight or better, maximum protection pads to keep up with my super flow, sometimes in addition to a tampon, which I hate wearing). Well, it worked great and it really felt like I didn\'t have anything on.I decided to actually buy the product this period to see if it was just a fluke and put it to the test immediately with my worst time--overnight on my heaviest night. When even the best pads have failed me in the past.Not a drop off the pad. The wings held and only in one place did it even leave the center of the top (the entire bottom was filled). And I felt DRY. If I hadn\'t seen the bottom, I\'d have thought maybe there was no flow overnight.I tried another today and got that familiar \'overproducing\' feeling that always leads to pad failure. I went to the bathroom, expecting a mess and the pad had contained it completely. It hadn\'t approached any edges. I was shocked and amazed. I\'ve never had a pad work this well, in 15 years of super-heavy periods, that wasn\'t designed for postpartum usage.What\'s more, I almost always get irritation on this day in my cycle. Nada. I am SOLD.So, to recap: it held more than any other pad I\'ve seen that wasn\'t designed for postpartum usage. It left NO irritation on a heavy day. It worked overnight on my worst night. And I feel dry--it absorbs faster than anything I\'ve ever worn. I\'ve never felt compelled to review a product as strongly as this before, lol. Probably hormones ;)"
330,333,20111122,B004J36GES,5,"November 22, 2011",A2WW57XX2UVLM6,No accidents!,"I\'ve used Always pads since they came out - it marked the first time in my life that I didn\'t have to throw away undergarments.What I love about these:- It\'s more comfortable than the old fashioned \'maxi\'.  Only someone who doesn\'t have a heavy flow would think these are bulky.  This is more comfortable than the comparable maxis that also make sure you don\'t have accidents.- Odor control is good, barely discernable (if you don\'t notice any odor, it\'s all good!)- Wide, so even without wings you don\'t get accidents.I\'ve had no accidents with these, and they\'re even good when you come home from the hospital after having a baby and don\'t want to use the monster-sized pads they give you."
235,236,20101207,B0029NYQFG,5,"December 7, 2010",A327LLJAJBDX4E,i pray they don\'t stop making these,"Essential.  I do indeed like their new flexi-style technology, found in many of their other products, which is superbly comfortable, but until they give in and build it into a thong-shaped liner (they claim that their flexi-style liners suffice for both bikini shaped and thong shaped panties, but that just ain\'t true, sisters.  If you wrap the lower end all the way around to stay in you will only find yourself tearing at the circular glue trap you\'ve created at such time as you should be peacefully contemplating slumber.  Sure, I found a workaround, but why am I working every day for a solution that could be solved by their simply printing them in two shapes clearly needed by the tidy panties community?) ... ahem ... until such time as they give in and build it in thong shape, I shall happily enough settle for these.  If they take them away though, we are going to have a problem.  \'Attica!!!!\'  ... or maybe, ... \'FREEDOM!!!\'For I must have the freedom of a thong-shaped liner.  We must have the freedom!  You can\'t take that from us!  You can\'t... take that..."
229,230,20111009,B0029NYQEC,4,"October 9, 2011",A181SUU47ABBT6,In Between Cycles and Light Days,"Although these are \'panty liners\', I use them between cycles and also use them on my light days. I think for a panty liner they work really well. You can hardly feel them, they give me the confidence knowing I won\'t be surprised by mother nature, are easily packed into a purse or bag for on the go. I gave them 4 stars as opposed to 5 because, although they are soft (in my opinion) they aren\'t as soft as Always \'Infinicel Technology\' pads, which I also love - but thats a different review!"
246,248,20120216,B0029NYSG8,5,"February 16, 2012",A1UC50DYFPSXYD,Used these forever!,"I have used Always with wings for twenty years. I am totally loyal to their brand. I have always dealt with long cycles and their brand is absolutely the most reliable. It seems weird to write a review about a feminine hygeine product, but I really do appreciate the Always\' products. I just wish they had the \'ultra-thin maxis with wings\' on subscribe & save. I am a subscribe & save fanatic, so I was willing to do with these and are only slightly thicker. For the convenience of subscribe & save, I\'ll stick with them until the ultrathin ones show up."
169,169,20111107,B0029NYQ6A,5,"November 7, 2011",A21DM3O94MRZ9B,"Always Overnight Extra Heavy Flow with wings, Maxi Pad","I went with this maxi pad based on other reviews that said how very long it was.In the past, I\'ve always had to use two pads as one was not long enough no matter how long the pad was.But now, with this pad, I can happily use just one single pad at a time.  It is SOOO long.  And, it has two (2) sets of wings which makes it a real winner with me."
