,id_review,date,product_id,user_rating,date_other_format,user_id,title,review 
322,330,20100610,B004IS92L8,4,"June 10, 2010",A25C5MVVCIYT5D,Doesn\'t weigh hair down,"Product works well and doesn\'t weight your hair down which is important if you have fine hair.. which sadly, I do. I haven\'t noticed it giving my hair tons of volume but let\'s face it if you have fine hair it\'s only going to get so good. This product works well, leaves hair soft, and feeling healthy. "
212,214,20100620,B003JA3KDW,4,"June 20, 2010",A1YVO5V1SO18DZ,"Typical Pantene quality, but a price that makes me think twice...","This conditioner does a good job in elminating dryness in my hair, but compared to other, less costly brands, I\'m not sure I noticed a difference that was worth roughly twice the price. Nevertheless, it\'s a good product in a particularly well-designed bottle, and that probably carries added value for some customers. "
313,321,20100615,B004IS92L8,5,"June 15, 2010",A1BTG38XSGYLW3,"Works very well for fine, curly hair","I am very surprised that I like this conditioner as much as I do.  I have never been able to use Pantene products for my fine, curly hair, because they were too heavy, causing my hair to be turn out flat and limp.  I run into this a lot and am always on the lookout for products that claim to help.  I was looking for a new conditioner because the salon brand I loved, despite paying almost $50 for it, changed its formulation.  To my surprise, Pantene Pro-v Fine Hair Solutions is the one.  It smells nice going on, but avoids having a heavy, cloying scent that hangs around all day.  I can use a tiny amount (although that\'s par for the course with my hair).  Best of all, it does for my hair just what it says it will:  Allows my hair to maintain volume and hold its style.  Because I try so many different products looking for those that will work for me, I currently have five different conditioners in my shower.  One of them is my $50 one, and I usually reach for it second to the Pantene.  They work about equally well, but I can replace the Pantene for less than $5 - and I expect I will when it\'s gone. "
222,225,20100616,B003JA3KDW,3,"June 16, 2010",A18GJ9MYYO6GCQ,Not as unique as claimed,"Many successful curly-heads maintain their tresses by never washing their hair, and just adding \'product\' periodically, something which I can\'t imagine doing, since I expect to have a clean head of hair.  This Pantene conditioner seemed worth trying.  It does prevent tangles and adds moisture, but I do find it hard to rinse out.  As others have commented, frequent washing is often the culprit in drying out curly hair and making it unmanageable, so this may be the trade-off with any curly hair maintenance regime.  Hair looks nice and maintains volume, but almost-daily washing is required because it apparently works by leaving residue on the hair. "
328,336,20100605,B004IS92L8,5,"June 5, 2010",AXVKMYWNIHK7W,Pantene Pro-V for fine hair,"I got this in the mail form Amazon Vine, and we all used it when we showered. It smells so clean! It\'s very thick, so you only need a tiny bit when conditioning your hair. Makes your hair feel fuller and so soft. I love this product. You should just try it once and you\'ll see the difference right away. We are nomally Pantene users anyway, but this stuff works better than the run of the mill Pantene conditioner. Loved it! "
307,315,20100617,B004IS92L8,2,"June 17, 2010",A11SPSEM08VIXX,Same old same old.,"How many different ways can they market conditioner? A zillion apparently. Well anyway this is just like all the other stuff on the shampoo/conditioner aisle in the store. Sure it\'s decent but do we really need a new conditioner? I say no. Just lower the prices of this junk. And stop adding perfume to everything. Let us put on perfume if we want, not just because we took a shower we now smell like a flower store. And don\'t tell me I didn\'t review this product. This is a bottle of conditioner, just like every other bottle I\'ve ever owned. Different smell, different bottle. Same old same old. "
157,159,20110501,B003EH2HSO,5,"May 1, 2011",A1ZV2NQ8H61NS1,The best conditioner for curly hair,"I have thick curly hair that can be dry and frizzy. This conditioner, and the Pantene Women of color daily oil cream, are the best products I\'ve ever used for smoothing and relaxing my hair. My hair feels so much softer now than ever, and I\'ve tried using many products, including pricey ones from the salon. "
110,112,20110610,B003EGZYTE,5,"June 10, 2011",A1F3583DQM5KEP,great spray gel,"Decided to buy this because I have used the prior spray gel that was made and which I cannot find anymore.  This product is great, smells great, is not sticky at all and gives volume.  I recommend it. "
365,374,20100704,B004ISB3AG,3,"July 4, 2010",A1E6M4ZBR7FZBC,Worked OK but Left Scalp Incredibly Dry,"I used this product for two days because I have incredibly flat hair and just wanted some oompf. I give it a 3 because the product does what it says it will; it gives flat hair volume. However it was a funky sort of volume. My hair looked like it wanted to have some volume but wasn\'t quite sure how to stop being flat. That\'s the best way I can describe it. The shampoo also left my scalp incredibly dry. I found myself wanting to constantly itch. I had to restrain myself from doing so in public.I guess if you really can\'t afford the more expensive stuff you could give patene a try. If I were you though, I would consider forking over just a bit more dough for something better. I decided to give Giovanni Max Volume a try and that stuff works great. My hair has volume and is incredibly soft and silky. Of course I got it on clearance at TJ Maxx so I\'m not sure if it\'s still in most stores. "
238,243,20100606,B003JA3KDW,5,"June 6, 2010",A1TRAEV7QWA5DX,Pantene makes a very good product,"My hair is naturally curly and we live in a seaside community where there is a lot of moisture in the air and this sometimes causes my hair to become frizzy.When the weather allows, I prefer to let my hair air dry and after using the Pantene Pro-v Curly Hair Conditioner, I found that my hair curled lightly and the texture was very soft and nice.  My hair is color treated and and the Pro-v is safe for color treated hair.I have used numerous products in the past and, in fact, usually add a gel after washing my hair to keep the curls tamed, but I did not find it necessary after using the Pro-v.  The conditioner also has a very light and lovely fragrance.  I would recommend this item. "
191,193,20100830,B003JA3KDW,5,"August 30, 2010",A1D6DFC3AGV3JZ,"Great for dry, difficult curly hair of any length","I\'ve always had course, curly hair. Pantene conditioners for curly hair are exactly what I need. Pantene has helped me cope with my difficult hair. I think that this moisturizing conditioner would be helpful for people with long curly hair, or short curly hair. I have short curly hair, and this was very helpful for me. And this conditioner is very well priced. A great buy overall. "
167,169,20120413,B003F6VJ9C,4,"April 13, 2012",A2QR34V8VTE4HO,Great product,"Product arrived earlier than expected, in great condition.  I enjoy this product, its smells really good and works great on straight hair. "
136,138,20100804,B003EH22SO,5,"August 4, 2010",A2PE38AIGT3D1A,Surprisingly Wonderful product!,"I\'ve always held Pantene as being one of the premier mass market products.  But with my curly, frizzy long hair, almost none of the products, even professional lines, do the job.I saw this cool square jar on the shelf on sale for $4.99 at the grocery store on a very bad hair day and bought it.  I used it the next day and was amazed.  It took the frizz out of my hair and made my hair feel so soft and nice.  It\'s my expectations that with further applications it will only improve my hair.  One thing, however, is that if your hair is really damaged and/or dry/frizzy, then leave it on for 30 min to 1 hour using a shower cap or plastic bag for really deep treatment.  It rivals any other moisturizing treatment that costs up to $50.  A great product at a fantastic price!  Try it. "
245,251,20100531,B003JA3KDW,4,"May 31, 2010",A5BJMAHZWGJ7N,Rich and creamy!,"When you flip open the cap of this Pantene Pro-V Curly hair series conditioner you are greeted with that really pretty, yet still clean, pantene scent. Then when you squeeze the conditioner into your awaiting palm you\'ll note that it\'s truly rich and thick. Once you apply into your hair you\'ll be pleased to realized that your tangles are amazingly untangling... and your hair is rinsing itself into a soft, touchable, less frizzy mane.I tried this without my usual use of an after smoothing product, (I\'m a fan of the glossing cream), and while my hair was a little \'poofier\' than normal, it was super shiny, super soft, and not frizzy or rough.For the price I will happily make this my usual go to conditioner! "
419,429,20120307,B0073B3CRW,4,"March 7, 2012",AV6823XS14U41,Works Best in Humidity,"My hair is very humidity sensitive, and is very unmanageable when not cared for properly.  Many conditioners I have tried in hot humid weather make my hair greasy in some areas and dry in others. This conditioner is nourishing on ends and doesn\'t cling to the scalp area or mid hair section. It rinses clear and doesn\'t leave a residue.Although this works well in humidity-I have not had great results in dry weather, especially cold dry weather, with this conditioner. The water content seems to be very high in the product-and my hair became very stiff when used in colder weather (even though my hair was completely dry), and seemed slightly frozen.Hair type: lightened (blonde), greasy roots, dry/frazzled ends, split ends, thick, thin shaft "
417,427,20111216,B0054J38CE,5,"December 16, 2011",A1MDPIHO2O38JK,magic in a bottle!,"I love this stuff!  Seriously, it\'s magic in a bottle.  My hair is really thick and pretty dry, but after using this it\'s a lot softer and prettier.  It also helped bring back my waves that bleaching has taken away.  I used to spend an hour straightening my hair to look presentable, but with this I can just let it air dry and it looks good! "
293,300,20100715,B004IS92L8,5,"July 15, 2010",A3NZVCKY68MUFJ,Great conditioner for thining hair,"This is a great product for people that have thin or thinning hair, like my mom.Allmost everyone in my family have thinning hair or are bold as billiard balls and my mom\'s hair is getting thinner, but with this conditioner she adds a lot of volume to her hair and is capable of filling the holes and gaps in her scalp.Highly recommended for persons with thin hair. "
301,309,20100620,B004IS92L8,5,"June 20, 2010",A1YVO5V1SO18DZ,Pricey but effective!,"Pantene\'s Pro-v Fine Hair Solutions Flat To Volume Conditioner carries a premium price, but it is the first \'volumizing\' conditioner I\'ve tried that actually seems to have a cumulative effect from one washing/conditioning to the next. I\'m happy to pay a little extra for this brand, and the cleverly designed bottle is an added plus in the value column. Recommended! "
159,161,20111228,B003F6KT3Y,4,"December 28, 2011",A16OAQJ9XE70DI,Works like a charm,"When it\'s fresh and clean, my hair lays flat and is difficult to manage. The slightest breeze will send it into a disorganized mess.I like to use this product when my clean hair is either almost dry or has just dried, having brushed it while wet. My hair looks great right after it dries but quickly flattens or blows around, especially if I go out. With a little skilled misting of this product, it stays voluminousness and controllable even with a little wind.A light mist goes a long way but if I know I\'m going to have a long day or encounter bad weather, I just use it a little heavier. It still looks good but in order to get much lasting control for these situations you must be willing to live with what my girlfriend refers to as \'crunchy\' hair. It can look a little dull and feel crispy, but gets the job done.It\'s a versatile product best used lightly when you know you\'ll have a relaxed outing. Of course, for long days or bad weather, there\'s nothing I\'m aware of that does much better in terms of crispy, dull, or yucky.Oh, and don\'t use it in a confined space. Very strong \'hair spray\' smell lasts for at least an hour. "
135,137,20101118,B003EH22SO,5,"November 18, 2010",AWISN1DM1KIXQ,Unbelievable!,I have type 3c/4a kinky curly hair and this deep conditioner is amazing! It makes my hair so soft. It\'s also great for detangling as well. My curls feel instantly moisturized and a little goes a LONG way. I will uses this for as long as Pantene makes it. 
182,184,20101013,B003G37326,5,"October 13, 2010",ARPKW888KWFQA,LOVE IT!!!,Finally a mousse that holds the curls and leaves the hair soft. I used this product today for the first time. I can\'t believe how soft my hair is. I have fine frizzy curly hair. I need a product that helps create and define my curls. The Pantene mousse solved all my problems. Great product at a bargain price. 
68,69,20120207,B001JQLNRS,5,"February 7, 2012",A13FLSTVCXYJW6,love it,I used gym shampoo after swimming for convenience. Cannot believe how terrible it was. It helps me to appreciate Pantene more. I\'ve been loving it for years and found this particular formula hold moisture longer. 
138,140,20120207,B003EH232O,4,"February 7, 2012",AQX5VO27FDB5F,Smoothing creme,My teenaged daughter has rather frizzy hair.  She uses this to calm it - it works!  Her hair doesn\'t get quite so \'big\'. 
331,339,20100531,B004IS92L8,5,"May 31, 2010",A33VELHWFACU48,STILL A PANTENE FAN,"I have used Pantene products for years, but had not tried their new line . My hair is fine and tends to go flat. Applying too much mousse and hairspray makes it brittle and unattractive. After using this new Pantene Conditioner, my hair has an increase in volume and softness as well. It is not a dramatic improvement but noticeable. I will soon be trying their other new shampoos in particular. "
231,235,20100610,B003JA3KDW,3,"June 10, 2010",A2XXTGHE0YVZSZ,I liked it enough for my coarse or permed hair,"I think this may be a workable conditioner for those with coarse or permed hair. Its texture isn\'t as thick as some others, such as Neutrogena\'s Triple Moisture Daily Deep Conditioner (which is an excellent product), but it does its job. The product claims to \'moisturize, control frizz and define curls,\' and while the results aren\'t miraculous, one can expect the hair to feel and look smoother, moisturized, and less frizzy after conditioning with this product (compared with no conditioner). It seems to be my experience that, if I blow-dry my hair completely after conditioning with this product, the hair looks somewhat smooth, but full and light at the same time (not weighed down). However, if you\'d like some \'defined curls,\' you might want to air-dry your hair a little rather than blow-drying it completely. No matter what, if you have coarse fly-aways like mine, some other products may still be needed for a more \'polished\' look (hair gel, serum, or the like). "
149,151,20101208,B003EH23N8,5,"December 8, 2010",A3KMPEO9PJCD5Y,This is for everyone with dry hair,I\'m very fair skinned with long light blonde hair and winter is horrid on my hair. I discovered this product and thought: why not?  It\'s incredible! After a week of using this my very dry/straw-like hair is soft and silky!  I use it liberally EVERY morning on my towel-dried hair. It\'s shiny and soft and has no static fly-aways. 
255,262,20111213,B003UHXY8U,4,"December 13, 2011",A2WA3CPIL2W2GT,My wife\'s - Honest!,I wish she hadn\'t bought this on my log-in for me to review.  Especially after putting up a review on car guy stuff.  I can however tell you she loves it and that\'s as far as I\'m going with it. 
226,230,20100613,B003JA3KDW,5,"June 13, 2010",A2WN1QF8GSVHYV,"Great, even for Pantene! No frizz!","I like Pantene already, but this type is even better, especially if you have porous, easy to frizz hair!Works quickly, great when using a hair iron too. No fly-aways or re-frizz in humidity later in the day.Awesome conditioner for those of us who need that extra deep conditioning! I\'ll be switching to this type of Pantene in the future. Better than the salon deep conditioner I use! Awesome! "
192,194,20100829,B003JA3KDW,3,"August 29, 2010",AGXV8E7XK9J6H,Liked the Old Formula Better,"I have used Pantene products for years and I think that in general they are good for the price.  Pantene recently changed their formulas and I don\'t like the new conditioners quite as well as the old ones.  I have naturally curly hair and I like the Curly Hair Series for my curls, but the new formula doesn\'t feel like it conditions my hair quite as well as the old formula did.  But, overall, I still like this product quite a bit and will continue using it. "
279,286,20110718,B004IS73QE,1,"July 18, 2011",AT53ZTTO707MB,Build-up causes greasy-looking hair after repeated use,"I jumped on this product because it sounded like it was just for me:  Made for fine hair.  I started using it and liked it\'s smell, but I didn\'t notice it did anything to make my fine hair look fuller.  Eventually, I noticed that my hair was looking greasy and hung in clumps.  Even pulled back in a ponytail, my hair strands were separating.  Was my chemistry changing or was it the shampoo? I changed to another shampoo and my hair is back to normal--soft and fine, but clean-looking, too. "
70,71,20111227,B001JQLNRS,5,"December 27, 2011",A11MYV2EDD6VH5,Refreshing shampoo,"I do love Pantene Pro-V hair cleansing products in general but my favorite is the Nature Fusion line. It leaves me with a clean, refreshing feeling after I wash my hair. I don\'t have any sort of major scalp problems. I use this because it really does my make hair less dry and a bit smoother and shinier. "
375,384,20100617,B004ISB3AG,4,"June 17, 2010",A8KJS2P6E5DCB,Not just for fine hair,"I do not have Fine hair but I have a hair type that works better with lighter shampoo to not weight it down.This really works well, it can be hard to fine shampoos that are not \'overqualified\' and pretty basic. "
100,102,20111125,B003EGYDI2,5,"November 25, 2011",A369CR52EV9F5P,great...,"this product is great for curly hair such as mine - ive used many different products, professional and from the drug store, and find that i just love this spray gel - i would recommend it if you have thick curly hair. i use gel first, then as i am drying my hair upsidedown, i spray the spray gel onto my hair. "
64,65,20120402,B001JQLNRS,1,"April 2, 2012",A24O6FS13J0YVW,killed my hair,"I used to use Dove but then wanted to try out this product because I heard so many good reviews on this. However after a few washes, I realized how this shampoo was totally drying out my hair and overtime created dry, brittle strands. I am very displeased with this product... I switched back to Dove (: "
291,298,20100722,B004IS92L8,5,"July 22, 2010",A22VNXHU6IZ5MT,Awesome conditioner from Pantene!,"This is great conditioner, works great with Pantene or any shampoo of your choice. At least that\'s the results I\'ve been getting! A great Pantene product! "
189,191,20101028,B003JA3KDW,5,"October 28, 2010",A3SDEQCEKNED4O,Solid product with good pricing...,"My hair is wavy and hard to manage, but this Pantene conditioners for curly hair has made my hair much more manageable. This Pantene has helped me reduce frequent hair cuts because of my difficult hair. This is a moisturizing conditioner would be helpful for people with wavy and curly hair. Overall, I couldn\'t be happier with this product and I believe it is well price. I highly recommend it. "
213,215,20100618,B003JA3KDW,5,"June 18, 2010",AS44QEHT3KSPK,Great product,"I have very curly hair that I straighten with Japanese straightening products. Areas of my hair are coarse and other areas are very smooth. With the straightener that I use, my main need is for a moisture rich conditioner that also detangles, and this fits the bill.Pantene products have a fresh scent, and they do the job. I have used Matrix Biolage (LOVE the smell, hate the price,) Jason all natural products, Nature\'s Gate all natural products, and a variety of other professional and drug store quality products. Many of these products are good, some don\'t really do much of anything once they\'re rinsed from my hair. Pantene has always worked well for me, and my hair feels drenched in moisture after using this. It never feels greasy, only healthy, and detangled. I would say it\'s one of the top drugstore brands and I could interchange it with any professional product that I\'ve used that has worked well. I even use it as a leave-in conditioner, and it rivals Moroccan Oil Cream. "
422,433,20120406,B0073B3F06,5,"April 6, 2012",AMZG1Q5UHBL8C,Oooo Shiny,"I had used this in the past, and was very unhappy when they stopped making it.  I tried two other \'silver\' and a clarifying shampoo in other brands, and threw them away.  My ash brown hair with silver strands throughout was looking greige.  I was looking for another silver shampoo to try when I found Pantene had brought this back.  I ordered right away.  After one use of the shampoo and conditioner, my silver hairs reflected more light, and stood out more, and the rest of my hair looked shinier as well.  I hope they never sto making this again. "
170,172,20120206,B003F6VJQ0,5,"February 6, 2012",A50AIABY9MJB3,Volume + body + shaping,"Over the years I have used many brands of mousse.  This is the only one that I have and will continue to re-purchase.  I apply this to damp hair, medium length, and use a round brush to blow dry my hair.  It leaves my hair soft, yet gives it volume and light shaping and body. "
251,258,20110408,B003UHXY62,5,"April 8, 2011",A30WY1WXTZ8TJJ,This is the same as the old Restorative Time Renewal Shampoo,Pantene switched things around but if you used and liked the old Time Renewal Shampoo then you will like this product. Very good for damaged hair.If you are looking for the product that is the same as the old Time Renewal Conditioner then you will want to try the new FRIZZ CONTROL CONDITIONER in the pink purplish tube.Pantene will tell you the Shine Enhance CONDITIONER is the old Time Renewal Conditioner BUT IT IS NOT. Try this Shine Enhance Shampoo and the Frizz Control Conditioner if you have damaged hair. It will give you great results. 
61,62,20120427,B001JQLNR8,5,"April 27, 2012",A39BTV23R09E87,Pantene Prov-V Fusion Shampoo,Great shampoo that doesn\'t leave hair greasy.  The 2 pack is nice because I don\'t need to buy as often. 
83,85,20100605,B003EGSA3Q,2,"June 5, 2010",A3PVJ50O39G2K5,"works well, stinks of heavy perfume","This is one of the best conditioners I have used, in terms of how it makes hair feel, but I would never get it again because it has an overpowering, cheap perfume smell that does not completely rinse out. Yuck. It is like those public restroom soaps that have a scent that soaks into your skin and you can\'t rinse off. "
150,152,20101010,B003EH23N8,1,"October 10, 2010",A5VE9CX8OTHLD,**POSTED THIS 2011 NOT 2010***** Called Proctor & Gamble they changed the formula=CRAP,"I\'m nothing less than totally pissed. I\'ve been using this product since 2007 & I loved it soooo much. This new packaging came along with a changed formula that does the same thing most of these so called mositurizers do for black hair :NOTHING but sit on the hair. It no longer absorbs into my hair. Used practically the whole tube in 2 days where the old tube would last me at least 3 weeks. And still, nothing. My hair is just STIFF. I had bought 4 tubes and subscribed to receive 4 tubes every 4 months. I\'m canceling my subscription right now. "
73,75,20110719,B001JQLNRS,5,"July 19, 2011",A2D1LPEUCTNT8X,After switching to Pantene my hair feels softer and easier to manage,"Several months ago I switched to using Pantene shampoo and my hair feels softer and easier to manage.  I like the smell of the shampoo as well. It generates a nice leather and you don\'t have to use much each time. One bottle goes a long way.During the last year the price varied from 15.48 to 13.29. So the current price of $13.70 is pretty good.  I found a nice tool that shows history of Amazon prices and allows you to generate alert emails when the price reaches the desired price. If you enter \'price history alert\' in Google it will be come up at the top, it has the word camel in the name.  I find this tool to be very helpful.I like Pantene Pro-v Nature Fusion shampoo and will buy it again. "
58,59,20070514,B001G7PLJG,5,"May 14, 2007",A1W2P94FOYCBW,Great stuff,I really believe it helps your blonde hair stay blonder.  I really love the product 
412,422,20120413,B0054J38CE,2,"April 13, 2012",A4LRLMCHRD40N,"Good smell, much better products out there","Overall, I was disappointed with this product. I didn\'t notice any additional changes except it weighing down my hair (I have medium, not thick hair, so this may have something to do with it).This doesn\'t help with blowdrying, it doesn\'t really help protect your hair, it just coats it without helping mend my split ends. Disappointed. If you\'re looking to mend your hair, look to Nexxus\'s new ProMend line. "
168,170,20111223,B003F6VJ9C,4,"December 23, 2011",AZVO9YQCA8R9J,It Does What It Is Supposed To Do,"Nice smell, great price, and it does seem to protect my hair. I have fine, very curly hair that I blow dry pin straight every day. I just spritz it on the ends before I blow dry. And it does seem to work. "
406,416,20110921,B004ISB3BK,3,"September 21, 2011",AF7RQ3HG8VB0Q,I think it\'s a FAKE!,"I think this is a fake! When I received the package, I noticed that it did not look anything like the real thing! It has the name in English, French, and I believe in Spanish. In the REAL product at the store, it only has it in English. It also has a different smell. Overall, I would still continue to order this product because it works, my hair is usually very frizzy and after I started using this it has made it less frizzy, and a lot more softer. Only thing that bugs me is that they would sell it as the real thing but in reality it isn\'t. "
27,27,20111001,B001F51V3E,5,"October 1, 2011",AEURTBNEXOR5E,Great basic 2 in 1 shampoo,"Love that this product is on Subscribe & Save. It just comes in the mail and we never run out. This is the only shampoo/conditioner that my husband uses due to sensitive skin, so it\'s perfect for us. It\'s your basic 2 in 1 shampoo/conditioner, nothing fancy, but does the job. "
88,90,20110708,B003EGSBI0,4,"July 8, 2011",A79KCV6KJQLSR,Pretty good product.,Good product.  Texture of gel is a bit different than the other Pantene hair gels I bought in stores before.  Don\'t know if that is how it is supposed to be or if it was something from heat during transit. 
69,70,20120123,B001JQLNRS,5,"January 23, 2012",AYV7QOCK5CMFD,great,"dude.. thi sis awsome. I guess it is expensive for 2. 6 bucks a pop. However, it\'s huge! I\'m going to use this for a logn time. Smells delicious! "
37,37,20110615,B001F51V48,1,"June 15, 2011",AJ1C9VYYI50IL,Pantene shampoo,This isn\'t the product I was looking for but that is no ones fault.  However I will not reorder 
41,42,20110719,B001F51VD4,5,"July 19, 2011",A2D1LPEUCTNT8X,My hair feels softer and easier to manage,"Since I began using Pantene several months ago my hair feels softer and easier to manage.  I like the smell of the conditioner. I also like the upside down design of the bottle - it is easy to get the conditioner out when the bottle is getting empty.The current price of $11.45 is the best it has been in the last year! I found a nice tool that shows history of Amazon prices and allows you to generate alert emails when the price reaches the desired price. If you enter \'price history alert\' in Google it will be come up at the top, it has the word camel in the name.  I find this tool to be very helpful.I like Pantene conditioner and will buy it again. "
413,423,20120227,B0054J38CE,5,"February 27, 2012",A1TWQ1CJJ9M60A,I love it!,"I had another competitive product that I had finished using, so I figured I would try this one, based on the reviews.  I am very happy with the results, this product really works, it smells great, & leaves my hair straight & soft without the \'clumping or stiffining\' that I would get from other products.  Now that I have this, I will not go back to the others! "
181,183,20101209,B003G37326,3,"December 9, 2010",AQ6AGWKWMTY8H,"Okay, but not all that satisfactory","Wow.  Maybe I\'m not doing something right.  I read these other reviews and the Pantene Curly Mousse appears to be working for these ladies.  But for my daughter (10 year-old) and myself... meh.I mean I\'ve used it on my daughters fine hair and my own grizzled hair and while it maintains the curl for awhile, it\'s doesn\'t seem to hold up all day.  (I\'m using a curling iron in both instances)The foam itself is dense and dries quickly.  This is something of a concern for me because I\'ve read that quick drying products usually have a lot of alcohol, and alcohol as you know tends to be drying and hard on hair.  In any case, I generally like Pantene products.  We use their shampoo and conditioner and hairspray, but this product isn\'t quite enough to get anything like a rave review from me.Pam T~mom/blogger "
370,379,20100624,B004ISB3AG,5,"June 24, 2010",A293HA28PN3VO4,"Love it, flat hair to volume in no time","One of us has very flat, straight hair, and this product truly makes a difference in creating volume-what a nice surprise! Most products leave residue when promising \'lift, or volume\'. This product washes out completely, smells nice, and leaves hair shiny, soft and full. Even when air dried, hair is soft and voluminous. We love it! "
6,6,20100701,B0014D08PO,5,"July 1, 2010",A3JXUJ9ZICCCWZ,It really works!!!,"This is the best $5 investment for your hair, especially if you have dry damaged lifeless hair. "
242,247,20100603,B003JA3KDW,5,"June 3, 2010",AG71XMQGQ2UTJ,Tames Gray Hair Frizzy,"I have straight hair but as I have gotten older I have started to get gray hairs that stand up on top of my head and make my previously silky & straight hair look dry & frizzy. I decided to give this a try and love the results! The gray hairs are easier to smooth down and look less kinky and more like regular hair. My hair feels great to the touch, very silky. The fragrance is very nice and the conditioner is very thick. It is definitely 5 stars for the price and ease of being able to pick it up at the drug store. "
228,232,20100613,B003JA3KDW,3,"June 13, 2010",AQLL2R1PPR46X,"Good shampoo overall, price is too high","It\'s a nice product, but I do think the price is too high.  It might work better for someone is super curly hair, but my frizzy hair didn\'t change much with this product.  The scent is nice and light and it works well, but again I didn\'t notice any difference from normal moisturizing shampoo. "
54,55,20120131,B001G7PLIW,5,"January 31, 2012",A3S7ZEYS25VOQI,"Silky, Shiney blonde Hair!!","I have dyed platinum blonde hair that tends to be dry if I don\'t use the right shampoo and conditioners. I first purchased the Blonde Expresssions shampoo that did an excellent job at \'Brighening\' my hair that seemed to dull (I didn\'t even have to re-dye it which I was planning to). It made my hair a  little staticy so I decided to give the conditioner a try and what a major difference!! My hair is already silky, and shiney even more so!! It must be the Kape seed oil in the conditioner, although this does not have the crystals that brighten your hair, the two used in conjunction with each other produce a great result!! "
401,411,20100528,B004ISB3AG,4,"May 28, 2010",A1TW9ZGRDQQZ2Y,Does the job,"It cleans your hair and smells nice, so what else do you need to know? You will get the most out of this if you have fine hair in need of volume. Pantene always makes good quality shampoo products. "
77,79,20110809,B001JQLNS2,3,"August 9, 2011",A31W8JNPO0AGYG,Mixed Feelings,"I used to love this product. It made my thick hair feel soft and silky. I overall have great hair, but this just added to it. It also really did control the frizz. I was happy and content and I continued using it. Only, I am told that it is important to switch shampoos and conditioners occasionally, and I may listen to this advice, because, recently the Smooth Vitality conditioner hasn\'t been working so well on my hair. I must say, I like it better than many other Pantene products, especially the new line- Thin, Medium/Thick different solutions. But, I warn a buyer to reconsider purchasing more than two bottles of this product at a time. I buy my bottles one at a time, which works well when I am unsatisfied. "
147,149,20110501,B003EH23N8,5,"May 1, 2011",A1ZV2NQ8H61NS1,Excellent softener for coarse hair,"Curly hair tends to be dry and a little coarse. This product, along with the women of color conditioner from pantene, softens and relaxes my hair. It works better than any other product I\'ve tried, including more expensive ones. I have found that if I use it on the roots of my hair it makes it look a little oily. Now I just use it on the ends of my hair now where my hair can soak up every bit of moisture I give it! "
187,189,20110306,B003JA3KDW,4,"March 6, 2011",A1QGLQZ7QLY98B,Awesome!!!,"I have had curly hair for a while now, but just recently my hair has started to change, the right side becoming straight while the left side has become very curly. I have been looking for a product that will help tame the left side of my hair so that it matches the right side. Not only has this product done that, it has helped straighten ALL my hair. Now instead of curling unevenly, my hair has the beautiful waves that I have been looking for. I would recommend using both the shampoo and conditioner at least three days in a row in order to get the best results. It smells great, and works awesome! The reason I gave it 4 stars is because it has silicone in it, which I know is unhealthy for my hair. However, it works great! I would definitely recommend this product. "
215,217,20100617,B003JA3KDW,5,"June 17, 2010",AFVDHQ4W359NH,less tangles,It did a decent job at bringing my curls out but the best benefit was that my hair was much easier to comb afterward. The thing that was truely coincedence was that I didn\'t plan on keeping my hair long and had an apointment for two weeks after recieving this product to cut it down and my hair only curls when it gets past my ears. But then who cares? I\'m rambling.The only complaint I would have is that it was a little oily and took a little bit to get back out of my hair. 
153,155,20111230,B003EH2HSO,5,"December 30, 2011",A28B887KZJ3QRI,Great Conditioner,Excellent. What more can I say? I\'ve been using this product for 4 years and I think it is a great product for women of color. 
10,10,20100329,B001E5E2DQ,5,"March 29, 2010",A2OONEURGQDQ6Z,Excellent product!,Best hairspray on the planet  I can\'t live without it! I buy it on Amazon because I can\'t find it in the store anymore.
248,255,20101013,B003JA3L4U,5,"October 13, 2010",AOMFVLCO0PLG1,"Curly Hair, ya have to love it.","Curly Hair you have to love it, finally they have a shampoo and moisturizer that works. "
34,34,20100721,B001F51V3E,1,"July 21, 2010",A2K5AFTU4YOPPW,"Horrible for your hair, a waste of money!","I have recently switched over all my hair and skin care products to Organic ones.This is one of the best things ive done for myself!I used to use Pantene Pro-V because it was a popular Shampoo/Conditioner brand.It was what people used, and was thought to be a more \'premium brand\'.Well, its garbage. And it will leave your hair weighed down. After a few days of using it, your hair will have a waxy residue on it that is supposed to \'imitate\' healthy, soft, and silky hair.The smartest thing you can do right now is pitch all commercial brands like Pantene, Aussie, Herbal Essences, etc and go Organic! Awesome Organic brands are as follows: Desert Essence Organics, Jason, Natures Gate, and Burts Bees. "
