,id_review,date,product_id,user_rating,date_other_format,user_id,title,review    
1584,1636,20090427,B001JQLNFA,3,"April 27, 2009",A1PMWT1I668I15,nice but smelly,"The design of the Spa Breeze razor handle makes it easy to hold and easy touse.  The triple blades does a good job, leaving my skin smooth.  I wasn\'tparticularly fond of the fragrance.  I don\'t believe a razor needs to have a fragrance.  As a user of Gillette razors, I prefer the Gillette VenusEmbrace to the Spa Breeze Razor.    "
1919,1991,20110813,B003983I1S,2,"August 13, 2011",A2XNQA6WRX0MMA,What happened.,I used to get about 10-12 days shaving with these blades using the wet towel method. Now I am lucky to get 5. I went back to the double edge razor. These blades cost too much and do too little anymore. It is as though the quality has gone down after many years of use.    
2395,2473,20100110,B004B8AZH0,4,"January 10, 2010",A5YUH54J1ED63,"great price, great product","Probably the best razors I have ever used, and I always find the best prices here on Amazon.    "
37,38,20110330,B000052YHS,5,"March 30, 2011",APV7I0Y4UHA8O,the best razor by far,I have been buying these since they came out. great handle and amazing blades. This is the BEST RAZOR ever!    
1670,1724,20100412,B0028K3IWM,4,"April 12, 2010",A7J5USBOOJ6LC,Swetty pits b gone,"I swet a ton, works great, I think you become immune after a while so I change it up to degree every now and then, but this is great stuff    "
2724,2809,20120226,B0062IWQVU,4,"February 26, 2012",A1TNP3IZEXF7FP,Great beard trimmer,"Great beard trimmer average shaver.Did not come with any instruction but it was simple enough to figure out. Only question, is it waterproof?    "
2010,2082,20100617,B003987CL0,5,"June 17, 2010",A1R8TTMXVXEI6H,my husband loves it!!,"My husband loves this razor, right down to the packaging (the product popped right out, no fighting with the plastic).  He says it gives him a really great, close shave and doesn\'t irritate the skin (he says it feels soft afterward).  He could have a thick beard if he didn\'t shave so for him, a razor with this many blades is great.    "
85,89,20081117,B0000530JF,5,"November 17, 2008",A30AVL7NYYI8YZ,Man user here,"I have a friend who accidently packed his wife\'s \'chick\' blade when he went on a business trip and he figured what the heck I\'ll try it.  Said it was the best shave he ever had and he has stuck to \'chick\' blades ever since.  I decided to try it.  These blades are better/last longer than the ones for men.  Much smoother, less irritating.  I\'ve been using them for several years now.  I have stuck with the old fashioned skinny handle though.  :)    "
2185,2262,20110915,B0039LMTHE,3,"September 15, 2011",A1JOLCQ9WOKP0F,Cheaper than costco!,I order razors heads from amazon.com because it\'s so mcuh cheaper than buying in stores even with a manufacture coupon    
1418,1465,20120114,B001F51QTS,2,"January 14, 2012",A273BW3EPZTEDG,Bad Blades,I\'ve used the Gillette Sensor blades for years but this batch is bad.  A blade doesn\'t last for a single shave. Previously I would get several shaves from a single blade. Looks like Gillette quality control has gone bad or they are trying to get me to buy one of the new razors.    
1135,1165,20100528,B000XVTYYY,5,"May 28, 2010",A1HNOTIWBGJ5CV,as promised,"i\'m not evaluating how this blade shaves - i\'ve been using it since it came out and i\'m happy.  what this review reports is buying it from amazon: fast delivery. cheaper than walmart :)(and since we use amazon prime, no shipping costs).  now if only it was made in USA.    "
1373,1419,20090331,B001F51QJ8,5,"March 31, 2009",A1FWFCJU2G7TRA,Works well and totally unscented!,"This Anti-perspirant works well without causing irritation. I have sensitive skin and I had no problem, even during work outs. There is no scent which is nice because many of the \'clinical\' anti-perspirants are scented. Nice glide action as well. I will buy this product again!    "
1041,1070,20080417,B000XVSNTQ,4,"April 17, 2008",A24QB5BF3B5A9S,My Wife Enjoyed This Razor,"I have to issue a big disclaimer. It was my wife who used this razor, but she would rather me write a review because she doesn\'t like to write much.But she told me that in her experience, this was a good razor and it really seemed glide well and give her a good shave. One criticism she had was that the holder didn\'t stick to the shower wall very well. And since we use that same tub/shower combo to bathe our 3-year old daughter, safety is an issue. My wife thought that the suction on the holder could be a little stronger to keep it above the reach of an active 3-year old who doesn\'t quite know what to do with a razor.But other than that, my wife really enjoys the razor and the shave. She said its the best one she\'s ever owned.    "
72,75,20100709,B000052YIN,4,"July 9, 2010",A1KCJBWJS1VWBW,Back for 2nd purchase so he must like it,"I\'m buying this set of 6 shaving creams for my husband for the 2nd time....if he didn\'t like the cream he would have said not to purchase again. At $2.99 per can it is slightly higher than if I were to wait for it to go on sale at CVS or Rite Aid but because of the convenience of home delivery the extra .10 per can is more than worth it for me. I think it smells good and my husband is happy with how it shaves....so there you have it, not exactly a rave review but definitely a \'thumbs up\'.Cheers    "
1450,1499,20091029,B001F51QZ2,3,"October 29, 2009",A28YGBG8D6457K,Buy Sensor 3,I bought this to replace the one I broke and it came with a Sensor 3 cartridge as a free trial. I have to say that after using the Sensor 3 cartridge I wanted to throw the regular cartridges out. The better cartridges fit this handle and those are the ones I will be buying from now on.    
1466,1516,20100805,B001G7PLSW,5,"August 5, 2010",A3L6BJ2P2XDRRC,Great value,"I ordered those razors because they are cheap & good. And as an added plus, they (currently) come with a sample 3-blade razor inside. So you actually get 13 for the price of 12. I can only recommend them.Have been using those for years and I am happy with the quality. Sometimes one razor can last me up to 2 weeks.    "
2561,2642,20110808,B004B8AZH0,5,"August 8, 2011",A2OWNOFM76M3VV,"Good product, Amazon has some misleading search result","The product is just fine, fit my fusion power handle.When I search, this product popped out as Fusion Pro-glide, and in the link for this product, the text also suggested proglide, but the product I received is just normal fusion. On the webpage itself, the description is correct, but if not looked carefully but just believe the search result, you will think you are buying a proglide. It is confusing.    "
2474,2554,20080922,B004B8AZH0,1,"September 22, 2008",A1QVP3TU21775I,57Johnnie,Buyer beware. I do NOT believe these are by Gillette. I bought these and they absolutely do not work as well as the real thing. The first thing I noticed was a broken seal on the package. The first cartridge broke in half when removing from the holder. The worst part is that the shaves are terrible. It feels like shaving with a tweezers. It is my opinion that anyone buying these will get ripped off. This is my first rip off when buying through Amazon so I will continue to use them.Note: I previously obtained Gillette Fusion Cartridges through Amazon from DAB and they were fine. These came from toponeenterprise.    
1067,1096,20111220,B000XVTYYY,5,"December 20, 2011",A3LQBEWVJUNORT,Great Price,Unlike some other reviews the cartridges we received were in a Gillete box and seemed to be competely authentic.  This is a great price for these ridiculously priced pieces of metal and plastic.    
365,374,20110322,B000277P5E,5,"March 22, 2011",A33Z7VFLVQQDTE,Get\'s the job done!,Have been user of Gillette Mach 3 Turbo for many years. Always get a smooth shave with no irritation. Get at least two weeks worth of shaves from each cartridge and probably could get more. Get the blades by subscription for the best possible price.    
1142,1173,20100205,B000XVTYYY,5,"February 5, 2010",A358VPZLADXQ2,great price!,"i have been using these blades since I was 18, and 10 years later, still love them!    "
233,242,20061215,B0001LQGEM,5,"December 15, 2006",A14HYYK2H8C7ZW,Top notch - good replacement blades,"I\'ve used both the Sensor 2 blade and Fusion 5 blade, and these Sensor 3 blades are a good deal for the price. It\'s a much better shave than the 2 blade, and less expensive the Fusion 5 blade. It\'s hard to find the 3 blades, so it\'s great finding it on Amazon. If you want to test it out, try buying a disposable version of the Sensor 3 blade.    "
793,819,20060820,B000BUW8WM,1,"August 20, 2006",A231UM35U2AF15,I Cut Myself Horribly - Twice!,"I used this razor for a few months and was happy with everything except the price of the blades. I have always cut myself occasionally, but when I cut myself with the Fusion Power, I got this huge cut under my chin that eventually left a scar! Talk about sharp! I went back to using it and then a month or so later I cut myself AGAIN and this one was even worse. You could almost see five lines of blood on the point of my chin. I tossed the Fusion in the garbage, went back to the 3-blade, and wrote Gillette an e-mail to complain, to which they did not respond.I\'ve read all 60 reviews before mine, and was surprised to see that no one else reported this problem. Maybe it\'s my shaving technique, but this thing is a weapon!    "
1823,1893,20100804,B003983HRI,5,"August 4, 2010",A7A3ETL1VSZCV,Gillette has done it again.,"Another outstanding product from the Gillette Company; a vast improvement over the first generation Fusion as the five blades are placed closer together making for a closer shave, especially around curves and corners.  I bought the extra blades with the facial scrub and the scrub really does make for a closer and smoother shave; however it\'s very messy.  My only complaint about the Proglide is the cost - it does not come as a free trial, and the replacement blades are very expensive; $3-$4 for disposable cartridges - ouch!  But the performance is undeniable.    "
1319,1355,20110327,B001F51QJ8,1,"March 27, 2011",A32JY86HCPSMY2,didn\'t work,"I bought this product in hopes that it would have solved my issue, but it didn\'t! From the very first time i tried it out there has been no change. I then thought that maybe my body needs to get used to it, well the its almost done and there has been no change, i still sweat the same. Now i have o figure out what am going to do with the extra one it came with... throw it out i guess.    "
1659,1712,20110113,B001UHOUQC,5,"January 13, 2011",A2ELVNP8NT3H3X,venus breeze,"love this product, as we camp all summer. this product is perfect for shaving in the ruff..one less product to take..shaving cream..  use this product all year long. moisturizes  does not leave skin dry.    "
1145,1176,20100111,B000XVTYYY,1,"January 11, 2010",A36USR8A94PC8Z,BE CAREFUL! They aren\'t all the real thing.,I bought these for my husband and thought I was saving a lot of money only to find out that the first pack was fine and the rest were bad blades. He says they do not shave well and have a glue substance on them. We just bought a pack from Target and what a difference! this is the last time I buy something like this on the internet.    
2575,2656,20110613,B004B8AZH0,5,"June 13, 2011",A15RE3UI44C9H3,Exactly what we wanted,"I bought these for my husband because they are so much cheaper online, and they were exactly what he wanted and in amazon\'s frustration free packaging.  It really is frustration free and if you make sure to order directly from amazon you don\'t have to worry about imitations!    "
386,396,20100128,B000277P5E,1,"January 28, 2010",A1RH3W41J3D05Y,Bad impression,This product is not original item. While shaving you will feel the difference. I did not like this product at all.    
2190,2267,20110901,B0039LMTHE,5,"September 1, 2011",A2Z0UFVMF3KGF7,These blades are great!,"These are great blades, gives a clean shave and if my stubble is long I don\'t find that the blade gets clogged up so easily like the 4 or 5 blade razors.  Highly recommend.    "
830,856,20091031,B000HFM9ZW,5,"October 31, 2009",ALAYW1B1PF5V8,Best I\'ve ever used!!!,"This is without a doubt the best hairspray ever for my blond, baby fine hair!!!! It holds well in all weather conditions, allows you to comb through hair that has been sprayed and then continues to hold.  It doesn\'t leave a residue on my hair or dry it out.  The fragrance is very nice and clean, not overpowering. Since I frequently suffer from migraine headaches, many hairspray fragrances seem to trigger a headache, but not this one.  Additionally, I\'ve never known it to conflict with any perfume/cologne I may wear.  I have used this spray for over 30 years and will continue to use it as long as Amazon carries it.  I\'ve tried to use more readily available sprays from grocery and beauty supply stores but they just don\'t compare.  I always return to Adorn Extra Hold.    "
1204,1236,20100821,B0013MTHWQ,1,"August 21, 2010",AA4BZWWM0ZMRN,Got a terrible shave!,"I hated these. I used them alone, in the shower, with shavegel, you  name it, and I couldn\'t get a good shave. You need to use a lot of water for them to work, and you need to rely on the moisture strip. I still had razor stubble both times I used these! I finally threw out the remaining blades and went back to my old blades. I have the most success with the Venus Original used with Aveeno Theraputic Shave Gel.    "
951,980,20080331,B000XVSNTQ,4,"March 31, 2008",A140XH16IKR4B0,Venus Embrace Razor -- Make my dreams come true!,"The best compliment I heard about this razor was from my wife, who thought it was so smooth she wasn\'t sure it was actually working. The razor gives the expected 5-blade smooth shave. I tried it myself -- on my face, sillies! The soft green palette is pleasing to the eye, and the shaped handle has a rubberized grip that makes it easy to grasp when wet. The head is large and contoured, ideal for mowing down wide swaths of follicular profusion. The shower caddy is a neat idea. It is backed by two suction cups for gripping the shower stall (tip: works better when wet) that conceals a small, swing-out storage space for extra blades. The swing gets loose easily, so careful! I can\'t speak about price, but typically, 5-blade replacements are fairly expensive, unlike those for my trusty Trac II. Nice product, if the blades last more than a shave or two!    "
400,410,20090721,B000277P5E,1,"July 21, 2009",A3FFGPL3WSAE8Z,Beware - these are not legitimate Gillette razors,"I have been using Mach 3 razors for over ten years, and I can say for certain that the razors I purchased here were of a lower quality than what i last purchased at Walgreens. I typically get 4-5 shaves out of each razor before noticing any rough feeling, but these things felt defective beginning on the first stroke. Unusable.    "
771,797,20070428,B000BUW8WM,2,"April 28, 2007",AORCXT2CLTQFR,Choose the manual version at all cost (see below).,"The Gillette Fusion is undoubtedly the best razor I\'ve ever used--not only does it give me an incredibly close shave but it also reduces (thanks to the five blades) the need to reshave. I must say, however, that the powered models\' great disadvantage is that the \'micropulses and vibrations\' feel fun but can increase the risk of razor burn, nicks and cuts if you lose your grip on the handle. The bottom line: get the manual Fusion over the powered versions for the smoothest shave ever.    "
2598,2679,20120306,B004B8F8MM,2,"March 6, 2012",A3OJSXR0NPFDNJ,Something doesn\'t seem right with these,"I\'m not impressed with the quality of the blades I received...maybe I got a bad batch, but the ones I have bought previously in local stores seem to be of better quality.  This was my first time to buy razor cartridges on Amazon.  The blue strip seemed to deteriorate prematurely on these and they just don\'t seem to have the quality of Fusion Power cartridges I have purchased locally...maybe Gillette has changed something in their process?    "
2422,2501,20090911,B004B8AZH0,4,"September 11, 2009",AIP8R7V49C884,Good price and delivery,"Being a standard product, the quality is not in question.  It was a good price shipped in a reasonable amount of time (less than 2 weeks)    "
670,691,20081023,B000BUUVTY,5,"October 23, 2008",A30SY5NXE1VM61,"Great Product, great for sensitive skin.",Excellent for people who break out after shaving.  Haven\'t suffered razorburn since I started using.    
61,64,20111121,B000052YIN,5,"November 21, 2011",A2RFBOSH8SSF5P,Great Product,No Complaints about this shaving gel.  It defintely lasts a long time and serves a purpose.  It is simple and effective.    
1936,2008,20110215,B003983I1S,4,"February 15, 2011",A2FIS2U260P9H9,pretty good!,"After several times comparisons, I think the Fusion-proglide-power one is not that comfortable as Fusion-power one.I like the fusion-power without proglide more.    "
1652,1705,20120329,B001UHOUQC,5,"March 29, 2012",AOCULEMHLE8IE,Convenience of these razors trumps any complaints!,"The convenience of these razors trumps any complaints about the longevity of the soap bars on these razors.  I love the fact that I can buy one product and eliminate the need to buy shaving cream AND razors, which never seemed to run out at the same time for me.  Less products to buy, less products crowding up the shower. If you do not leave these face down in the shower, the bar will last longer.  I usually go through about one razor every 2 weeks, shaving everything really good once a week and touchups throughout the week as needed... really not bad at all. I will use these forever!    "
2501,2581,20070628,B004B8AZH0,5,"June 28, 2007",A2M4MDRLPP7H4T,Great product although so pricey,"I love these razors/blades, not quite sure why the women version isn\'t nearly as good. I buy these for myself and my husband. I hate the price, but I have never had better results except waxing!    "
1561,1613,20090520,B001JQLNFA,4,"May 20, 2009",A2RQOO8VYAEZZG,"Nice shaver, but the blade outlasts the gel stuff","All of the venus products do a good, clean, irritation-free job & this one is no exception. The new scent is pleasant & the color is pretty and girly.The problem with these (versus the other brand of 3-blade girl shavers) is that the strip of shaving gel disappears long before the blade wears out, but the extra surface area where the gel was is then irritating, so you can\'t really use it once the gel\'s gone, even though the blade is still perfectly good. The triple blades are usually very long lasting, but with the irritating little pads dragging along your shaving surface, the long-life blades become an unusable waste. If your skin\'s not sensitive, this might not be an issue.That said, it does give a great shave, even on bikini line, and it is very handy to have an all-in one for travel.    "
2275,2353,20120115,B003EMXLIE,5,"January 15, 2012",A6IJDEHWS9T6G,number one,Gillette has outdone themselves with this product. I have been a customer from the beginning. The closeness of this proglide razor is outstanding. Have never enjoyed shaving more.    
454,464,20060412,B000BUUVTE,5,"April 12, 2006",A24R1AOSCZ4CO7,Great for Sensitive skin!  Doesn\'t tear up your face.,"I had such a horrible time with razors basically eating up my face.  I had been using the Mach 3 and Gillette 3 blade disposible (along with Edge Ultra-sensitive gel), but noticed more and more razor bumps. It got so bad, that I had to take the day off from work because I couldn\'t show my totally raw/cut/irritated face.  Needless to say, my skin is sensitive.Well, I didn\'t shave for 2 days trying to baby my skin so it would recover.  The next day, I had to shave so I had to make a decisionAs with most cases, when I need something answered, or need other people\'s opinions, I fired up the good ol\' web browser.  I started by researching electric razors since I heard they were easier on your face, but after reading the reviews, I couldn\'t see spending $150 for something that may not even help and probably wouldn\'t give me as close a shave.I had heard of the Fusion and it did sound interesting to me.  The 5 blade feature didn\'t impress me as much as the fact that the blades are closer together.  I figured if they\'re closer it wouldn\'t give my skin the chance to get between them and be sliced off - excuse my graphic language :) I looked up reviews on the Fusion and found some mention of it being good for sensitive skin.  That did it for me, so off I went to buy a Fusion.When I got to the store, their were rows and rows of empty racks (I would guess at least 20 rows) where all the Fusions had been.  Seems like they\'re very popular with the local crowd.  Anyhow there was ONE left and I nabbed it.Got it home and immediately went in to shave.What a difference!  No razor new razor bumps, and it didn\'t even irritate the old ones (from my Gillette disposables).  No cuts, no irritation whatsoever!  And it really gives you a smooth shave.  Even my wife was impressed with my smooth face!So, moral to this story.  If you have sensitive skin, and you want a really close shave with no irritation, get the Fusion.  And yes I agree, the cartridges are pretty expensive, but to me my face is worth it.    "
641,662,20090729,B000BUUVTY,4,"July 29, 2009",A2GG27XHWRRJIH,"Great shave, at a cost","I love the Gillette Fusion razor blades.  They give a better shave than their Mach III predecessor, but the cost of blades has risen quite a bit over time making me question if it is even worth the price of the higher end blades.    "
1890,1962,20100902,B003983HZK,5,"September 2, 2010",A1VBHX96TQPUXK,Really surprised,"So for about the past 20 years I\'ve been using an electric razor, different brands but lately its been a braun.  When I first started shaving with a regular razor all those years ago I used to get terrible razor burn and my bloody neck looked like I had recently come from a violent crime, so I switched to electric.  The shave wasn\'t as close of course, but it was comfortable with no burn.  Fast forward to this past year when braun changed the materials they use in their replacement blades, its like they switched from steel to recycled aluminum and the result is razor burn AND a shave that isn\'t as close.  People on the amazon review of the replacement blades have been referring to it as Razorgeddon.  Millions of users left alone in the night, with hairy faces.So because of this I started checking out \'modern\' regular razors and the gillette fusion seemed to do an ok job.  the innovation of a vibrating blade I think helps a lot.  Of course it sounds a little scary, but it adds something, helping to saw through facial hair.  I started using these and the shave was good, but there was still a fair amount of burn.  Now comes these new thinner ProGuide blades and combined with the fusion vibration they are AMAZING.  For the first time in my life I had a shave with a regular razor with no burn and no cuts, not a single one.  Check them out on your next blade rotation.  the refill blades DO work on the original fusion handle.    "
1043,1072,20080417,B000XVSNTQ,4,"April 17, 2008",A3P062EHS66OCE,Gilette is bringing sexy back,"I should be forthcoming right away.  I did not use this product.  Rather, I bought it for my wife, then grilled her about her opinions of it.  The only thing that I can tell you from personal experience is that her legs are sleek and smooth.  Very appealing.My wife commented repeatedly on the feel of the handle.  She said that the handle design is perfect and fits very well in her hand.  She said that other brands she used felt awkward, but this is the first grip she feels really comfortable with.  Furthermore, she is pleased with the feel of the blades across her skin.  We both agree that the five blade technology with the moisture strip makes an annoying hygenic necessity (we both hate shaving; I have a similar razor) barabe.She has mounted the replacement blades on a wall in our shower.  It\'s not very noticable and my wife says it\'s quite convienant.  She never has to get out of the shower, dripping wet to change her razor blade.  It\'s right there for her.In all, I enjoy feeling her smooth legs, and she likes the Gillette Venus Embrace.  It\'s a match made in heaven.    "
1644,1697,20101004,B001JQLNGY,5,"October 4, 2010",A1DMS5N40J49B,Gillette Senor3,"This Sensor3 razor is very good quality, very smooth disposable shaving razor for the price.The razor has three blades, a lubricating strip and the handle is well designed and has a solid feel.I\'ve been very impressed that each razor will last for 7 days of shaving before it loses the sharpness. This product is well worth the price and better than similar priced disposible razors.Jon Green    "
459,469,20060319,B000BUUVTE,5,"March 19, 2006",A1IILFFC2EUXFC,really is an improvement over the Mach 3..,"I don\'t have Gillette stock or work for the company. I hate shaving. I have a tough beard and sensitive skin. A bad combination. I bought the Fusion on a whim. I didn\'t expect it to be signficantly better than the previous generation Mach 3 but hope springs eternal. After two weeks and 7-8 shaves with the same cartridge(!), I can wholeheartedly say that this is a very noticeable improvement over the Mach 3. The cartridges have an astounding life. The Mach 3 would give me about 3-4 shaves before the blades dulled enough to result in razor rash. The Fusion has at least doubled that and is still going strong. Amazing. The conspiracy theorist in me wonders if Gillette is using a higher quality steel in the blades for the product launch. Time will tell. Secondly, I get far less razor burn from the Fusion. Almost none actually. Lastly, it\'s more difficult to cut myself in the nose/lip area which was something I had to watch carefully with the Mach 3. I\'d guess this has to do with a larger blade surface area. In short, the Fusion really is an improvement over the Mach 3. As long as the cartridges continue to last for 8-10 shaves each, I will be a loyal customer.    "
180,188,20040808,B000065AB0,5,"August 8, 2004",A1IL6W1NK05UW9,Great Razor Blade,"So far this is probably the best blade I\'ve used to date to shave.  The triple blade action really makes shaving a lot easier and I seem less prone to skin irritation and cutting myself than with the cheap disposable razor blades or single blade razors.  If you haven\'t tried it once, you should give it shot.  You might finding shaving not such an odious task.    "
525,545,20080216,B000BUUVTE,5,"February 16, 2008",A22VNXHU6IZ5MT,"A great shaver by Gillette,five blades means a nice clean smooth shave!!!","It\'s got the power of five,five blades that is!!! The Gillette Fusion is a great manual blade razor(the battery Power version is also great!),it\'s a bit costly,but you can find them on sale at a nice price if you look!!! I got a thick beard,and even with that a blade will last me over a week before going dull,and these great blades don\'t cut and nick my face up,just a nice accurate clean smooth shave!!! A truly great man\'s razor!!! Recommended!!! A+    "
2643,2724,20110616,B004QE83VE,5,"June 16, 2011",AWCJ12KBO5VII,Works as described,"There are a lot of razors on the market that claim you don\'t need shaving cream - just wet & use. If you\'ve tried them you know it\'s only marginally true. Not so for these. Wet them & away you go without thinking \' boy, I sure wish I\'d have put some lotion on first\'. Although designed for women, my wife & I both use this to save space in the shower & I can say it works equally as well for both of us. Haven\'t gotten a nick yet, which for me is high praise. Highly recommended!    "
699,722,20060318,B000BUW8WM,4,"March 18, 2006",A2SQHMJ5SR992U,"Pretty good, though not substantially better than M3 Turbo","This razor works very well and gives a very clean shave, although I would say it is maybe only 20% better than the M3.  It was a little rough for my first shave, but that is to be expected with any new top of the line razor.  It took me a while for skin to get used to the previous M3 razor as well, but once you are used to these razors, they work very well.  This does give an awesome shave, but I don\'t think it\'s a whole heck of a lot better than M3.  The blade on the back is ok, but is too big for small spaces.  It does work nice for trimming the hard to get to corners of my mouth.    "
2208,2285,20110224,B0039LMTHE,3,"February 24, 2011",A6JOOT05JGY0,Good enough,"They get the job done, though they\'ve become a hassle to find.  They usually last through a few shaves, but the overall cost is fairly high.    "
992,1021,20100328,B000XVSNTQ,5,"March 28, 2010",A24TI0FXW07810,Great Product: Love It,"These are worth the price, because they\'re so user-friendly, and I no longer nick my ankles, even when in a hurry. Gotta love these; I\'m a believer!!    "
988,1017,20100822,B000XVSNTQ,5,"August 22, 2010",AP7QTTSR90K7I,A little bit better... And that makes all the difference.,"I have tried so many razors in my year of shaving, and I think I have found the right one. When I first started shaving, about a year ago ( I\'m kinda new to this), I used my moms pink plastic cheapo gillettes that come in packs of like ten. These sucked! Everytime I shaved I would get a new Nick or cut. They didn\'t get all the hair, having only two blades, and irritated my skin. Next, my stepmom bought a pack of cvs brand rip offs of the bic soleil. I thought I was in heaven. These didn\'t Nick quite as much, and had a grippier handle, so there were no slips. I honestly liked this razor, at least compared to those two bladed ones. Then my sister decided to buy herself a Venus spa breeze. I admit to trying it once of twice. This was an even better shave than the cvs ones. The only problem I had where those big shave gel bars. They were slimy and left residue on my legs. I still liked the shave though, but didn\'t want to spend money at the time on sething I wasn\'t completly satisfied with, so I went back to the cvs ones. Finally after hearing my friend raving about the Venus embrace, I thought I\'d try it out. It wasn\'t that expensive, and if I didn\'t like it, I just wodn\'t buy refills. So I bought it. I was in love.The 5 blades cut a little bit closer than the cvs brand \' soleil\'. I didn\'t miss any hairs, even though I only took one pass on each section. I even got a close shave on my knees, thanks to the pivoting head. I also found that my shave took a lot les time. I was done in about half the time it usually took me. I didn\'t even get any cuts.The ribbon of moisture works great. My legs are less irritated than before and it really gave a smooth shave.The soft grip handle was a comfortable fit in my palm. I wouldn\'t say it was grippier than the cvs, but it was certainly a step up from the gillettes.The only thingni felt was not nesasary was the shower pod. Idont keep my razor in the shower anyways, because my younger sis has a tendancy to steal and use my razor. With a razor like this I knew she would want to try it out. The razor is tucked away safely in my room, with the pod in my junk drawer.I give this razor five stars. I am definitly buying the refills.    "
2552,2632,20110910,B004B8AZH0,5,"September 10, 2011",A335KASNW1CXS0,"The priciest, but also the best","Typically I\'m skeptical of \'premium\' brand names, but I\'ve used mach 3, a few generic razors, and earlier Gillette models, and I have to admit the Gillette Fusion cartridges are the best. Using these blades while sharp I almost never nick myself. My facial hair is a little tough so I used to have trouble getting a clean shave on the first try. With these razors that\'s never been an issue for me.Granted, these are the most expensive razors you\'ll typically see in stores. However, the amazon price is great (especially with subscribe & save). Moreover, using tips I saw on another razor review, I can get an individual Gillette razor to last about a month. By rinsing the gunk off with hot water after shaving, spraying the razor with shower cleaner, then propping it against the wall the durability improves dramatically.Honestly, if I hadn\'t discovered I could make a single razor last a month I wouldn\'t bother buying these. I think they\'re the best, but they\'re not THAT much better than other razors. A dull razor is a dull razor regardless of brand. Yet, if you can make a razor 12 pack last a year, and they\'re so cheap on Amazon, why not buy the best?    "
989,1018,20100803,B000XVSNTQ,3,"August 3, 2010",A2GHU8I0P3HFRW,More Mortal than Goddess....,"OVERVIEW: This is a perfectly adequate razor. It\'s neither wonderful nor terrible. It\'s ok. The review by Cherise Everhard nails it.LONG VERSION: Venus, the Roman goddess of love and beauty must be reclining comfortably in her mansion in the Pantheon subdivision on Mount Olympus, counting the revenue from her licensing deal with Gillette. The sale of the razor blades alone must be quite profitable, allowing her to fill her closets with designer togas.This is one of those products that get written about in marketing studies. Where the basic item, a computer printer, for example, has a reasonable retail price but the ink refills are the longterm profit center. In this case, the razor is quite a good value, the price of the razor blades, however, leave you breathless!I myself was seduced by the allure of Venus when a women\'s magazine named the Venus Embrace Razor one of the beauty innovations of the year. (Yes, I read women\'s magazines! So what? This is a women\'s product! If you are a guy reading this review, you can just take off your judgemental hat and go back to watching the droning ball game on the sofa where you usually repose. Relax, have a beer!)Not being able to purchase Mach 2 razor blades anywhere for any price was causing me upset. I had a perfectly good razor that was totally useless. I bought a Soleil. It was French. It was pink-orange and white like a creamsicle. It was curved like a dolphin. It had three blades which was one more than the Mach 2 had. I was unimpressed.So, there I was, with a three bladed razor thinking that this was not nearly enough.Listen, hair removal is a tricky business. There are multiple solutions to the problem, some very, very bad and some very, very good. With chemotherapy and radiation being the very worst solutions, the best solution, in my admittedly fairly limited experience, is waxing. Unfortunately there are times when waxing is inconvenient. Like 10 minutes before you are planning to leave for the beach and you feel some stubble on your ankles. This is when you really need a razor.So I read about the Venus Embrace being an innovation of the year and I was hooked.What you get when you buy the \'starter kit\' is:- A pretty, ergonomically curved razor that has \'attractive sea foam green and turquoise\' (purple and teal) colored gel inserts on the handle. These cause a squishy/sticky feel that is not unpleasant but somewhat odd.... like holding a silicone spatula or a dog toy. The manufacturer claims that these gel inserts cause the razor handle to sit more firmly in the hand and not to slip.-The blade. The \'business end\' of the razor is HUGE! Its an oval shaped disk that contains five \'spring mounted\' blades that are surrounded by wide areas of plastic covered by variously colored slippery coatings that the manufacturer describes as \' Protective Ribbon of Moisture\'.-An extra razor cartride which comes packed in a clever, water-proof, sealed plastic container.-A plastic \'Shower Pod\' which is a small holder for the razor and extra blades that is supposed to attach to the bathroom tile with a suction cup.The first thing I noticed when I opened the package is the sticky/squishy feel of the razor handle. The blade cartridge sits safely in its sealed plastic container and is easily inserted on to the handle.The blade is sized perhaps for true Olympians like Venus Williams rather than mere mortal-sized women such as I. Did I mention is is HUGE? Paul Bunyon huge. Yo, Venus! Did you actually approve the size of this cartridge? I bet not.The shower pod is a tacky plastic thing that would not stay suctioned to my tile wall. It went directly into the trash.Although the razor head pivots, the blades are \'spring loaded\', there are moisture strips, and the handle is curved and tricked out with gel inserts, the Venus Embrace razor is unwieldy. It just doesn\'t go where you want it to go when you want it to go there. And when it goes there you don\'t really get such a close shave. I don\'t notice any better shaving than with my old Mach 2.What I have noticed about the Venus Embrace is that I have not cut myself once and I have not experienced razor burn. These were not significant problems with my Mach 2 but I thought I should mention them.My fundamental saddness with this product arrived when I needed to purchase additional blades and sticker shock set in. Three buckeroos a cartridge makes one think once or twice about continuing to use this razor. Sorry Goddess Venus, but that\'s one Sister\'s opinion.    "
482,492,20060203,B000BUUVTE,5,"February 3, 2006",A189P6UR45MQY,Best shave ever,"I am 68 years old and just had the best shave of my life.  I hate shaving and as a result I buy every new razor, blade and cream that comes on the market hoping for the shave I just got from this razor. I just ordered the one with electric handle, just keep hoping, buth this was great.    "
